word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tänane;ADJ;O;1;no;37349;177;932046280;137.58062409913828
piibujutt;NOUN;O;1;no;20;177;932046280;5532.010732052224
,;PUNCT;O;19;no;1;177;932046280;107230.58420638846
põhimõtteliselt;ADV;O;1;no;2;177;932046280;5638.618076151854
mittesuitsetajad;NOUN;O;1;no;185;177;932046280;4714.872009036542
ja;CCONJ;O;9;yes;1;177;932046280;50793.960375784955
pool;NUM;O;2;yes;1;177;932046280;11288.323694362503
sajandit;NOUN;O;2;no;8596;177;932046280;1105.4237270624164
autojuhi;NOUN;O;1;no;3898;177;932046280;1090.4098911388476
ametit;NOUN;O;1;no;11455;177;932046280;425.1804763879833
pidanud;ADJ;O;1;yes;139427;177;932046280;37.523268916090245
ottoliikmelt;PROPN;O;1;no;1;177;932046280;5644.661311302152
.;PUNCT;O;8;no;1;177;932046280;45150.29799272461
niisiis;ADV;O;1;yes;50222;177;932046280;102.95823344143864
auto;NOUN;O;1;no;1;177;932046280;5644.661311302152
tagasi;ADP;O;1;yes;2;177;932046280;5638.618076151854
siis;ADV;O;2;yes;1;177;932046280;11288.323694362503
autojuht;NOUN;O;1;no;10232;177;932046280;471.7581875135684
oli;AUX;O;4;yes;1;177;932046280;22575.648460483204
ikka;ADV;O;1;yes;1;177;932046280;5644.661311302152
kohe;ADV;O;1;yes;1;177;932046280;5644.661311302152
päris;ADV;O;1;yes;1;177;932046280;5644.661311302152
tehtud;VERB;O;1;yes;466225;177;932046280;11.27400363605706
mees;NOUN;O;1;no;1;177;932046280;5644.661311302152
tähendab;VERB;O;2;no;307752;177;932046280;34.120741118272704
läksin;VERB;O;1;yes;64833;177;932046280;80.08403454848745
20.-le;ADJ;O;1;no;1;177;932046280;5644.661311302152
aastal;NOUN;O;1;no;1129796;177;932046280;4.657822237360694
palki;NOUN;O;1;no;1252;177;932046280;2411.455419511713
vedama;VERB;O;1;no;9756;177;932046280;492.7682852782703
aegviidu;PROPN;O;1;no;2816;177;932046280;1405.1934914662781
ma;PRON;O;1;yes;5;177;932046280;5620.565761565583
teadsin;VERB;O;1;no;1;177;932046280;5644.661311302152
metsast;NOUN;O;1;no;13156;177;932046280;373.84390522958984
tuli;VERB;O;2;yes;1;177;932046280;11288.323694362503
vahest;ADV;O;1;no;48669;177;932046280;106.18183754914122
mõni;DET;O;2;yes;285225;177;932046280;36.80681139039605
inimene;NOUN;O;1;no;358177;177;932046280;14.666102937055745
palus;VERB;O;1;no;1;177;932046280;5644.661311302152
et;SCONJ;O;4;yes;1;177;932046280;22575.648460483204
võta;VERB;O;1;no;132903;177;932046280;39.352399724596225
teda;PRON;O;1;yes;1;177;932046280;5644.661311302152
peale;ADV;O;1;yes;1;177;932046280;5644.661311302152
saaks;AUX;O;1;yes;306805;177;932046280;17.114384836131713
