word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
klassikaraadio;NOUN;O;1;no;2547;6662;932046280;40.48147404718886
kuulajad;NOUN;O;1;no;3779;6662;932046280;29.895040999849602
eetris;NOUN;O;1;no;15781;6662;932046280;8.42676549405145
on;AUX;O;231;yes;1;6662;932046280;34638.108483358665
taas;ADV;O;4;no;1;6662;932046280;600.7757170749942
tartu;PROPN;O;13;no;1;6662;932046280;1950.273491949677
kultuurielu;NOUN;O;1;no;3744;6662;932046280;30.118804062133652
saade;NOUN;O;1;no;24154;6662;932046280;5.614153785767031
,;PUNCT;O;754;no;1;6662;932046280;113058.92362329859
salli;VERB;O;1;no;13706;6662;932046280;9.62129228169027
talla;NOUN;O;1;no;3553;6662;932046280;31.401442237244638
ja;CCONJ;O;163;yes;1;6662;932046280;24441.903073194393
mina;PRON;O;5;yes;1;6662;932046280;750.7199142832923
olen;AUX;O;7;yes;1;6662;932046280;1050.6083086998883
rõhku;NOUN;O;2;no;16284;6662;932046280;16.306984341214136
vahe;NOUN;O;1;no;71664;6662;932046280;1.9400081534686704
täna;ADV;O;2;no;614950;6662;932046280;0.45583695579582384
teemaks;NOUN;O;3;no;26513;6662;932046280;15.32687058447062
mood;NOUN;O;9;no;5964;6662;932046280;182.72440088599586
kuna;SCONJ;O;12;yes;2;6662;932046280;1798.4018428224645
tulemas;VERB;O;5;yes;35103;6662;932046280;19.438199632137252
moeetendus;NOUN;O;4;no;443;6662;932046280;407.6601319419996
.;PUNCT;O;160;no;1;6662;932046280;23992.0704815695
performance;NOUN;O;6;no;5538;6662;932046280;129.88489763271582
tants;NOUN;O;7;no;11813;6662;932046280;76.91350448117186
tänavu;ADV;O;2;no;126596;6662;932046280;2.2014122014320088
kolmandal;ADJ;O;1;no;29845;6662;932046280;4.576037622697722
mail;NOUN;O;2;no;1;6662;932046280;300.8873226583979
vanas;ADJ;O;1;no;15485;6662;932046280;8.578700412409933
anatoomikumis;NOUN;O;2;no;216;6662;932046280;244.53874551605873
stuudios;NOUN;O;2;no;18237;6662;932046280;14.645579806361546
selle;PRON;O;17;yes;2;6662;932046280;2547.32016950746
tänavuselt;ADV;O;1;no;362;6662;932046280;108.83453232660963
koheldajad;NOUN;O;2;no;1;6662;932046280;300.8873226583979
kristiina;PROPN;O;1;no;16743;6662;932046280;7.968121806399533
paju;PROPN;O;4;no;7836;6662;932046280;63.93118033714984
peli;NOUN;O;1;no;149;6662;932046280;130.27834635607732
sisenema;VERB;O;1;no;1186;6662;932046280;66.49378864978765
tehe;NOUN;O;1;no;839;6662;932046280;79.52187544912093
tervist;NOUN;O;2;no;1;6662;932046280;300.8873226583979
see;DET;O;30;yes;1;6662;932046280;4499.324844490746
muute;NOUN;O;1;no;46;6662;932046280;143.99821825689983
formas;ADJ;O;1;no;15;6662;932046280;148.7117627374968
kujunenud;VERB;O;1;no;1;6662;932046280;150.94312545009979
tatu;PROPN;O;2;no;208;6662;932046280;246.2547372248589
tähtsamaks;ADJ;O;1;no;4956;6662;932046280;23.91912614056236
moesündmuseks;NOUN;O;1;no;1;6662;932046280;150.94312545009979
ka;ADV;O;146;yes;3;6662;932046280;21846.024409131052
teisi;DET;O;2;yes;131109;6662;932046280;2.126170649316502
moeetendusi;NOUN;O;2;no;87;6662;932046280;275.4946488844235
aga;CCONJ;O;43;yes;3;6662;932046280;6434.806295395267
see;PRON;O;109;yes;1;6662;932046280;16344.916423946297
kindlasti;ADV;O;26;no;4;6662;932046280;3887.0501221504915
