word;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
head;ADJ;O;4;no;1;8222;932046280;486.9771533946511
kuulajad;NOUN;O;1;no;3779;8222;932046280;24.26044731298355
alanud;ADJ;O;1;no;40903;8222;932046280;2.731969968433059
saates;NOUN;O;2;no;53176;8222;932046280;4.207361926761742
vestlusi;NOUN;O;1;no;3456;8222;932046280;26.046236245477143
kultuurist;NOUN;O;1;no;7739;8222;932046280;13.180888023696161
kuulame;VERB;O;1;no;4038;8222;932046280;22.996182253853615
viimast;ADJ;O;2;no;59459;8222;932046280;3.769633875764246
osa;NOUN;O;6;no;1;8222;932046280;729.9662659710758
eetika;NOUN;O;10;no;1;8222;932046280;1215.9444911239252
ja;CCONJ;O;220;yes;1;8222;932046280;26729.80131164852
kultuuriteemalisest;ADJ;O;1;no;1;8222;932046280;122.49348453001404
tuuri;NOUN;O;1;yes;7927;8222;932046280;12.901173157091483
foorumist;NOUN;O;1;no;11201;8222;932046280;9.419900610893174
,;PUNCT;O;915;no;1;8222;932046280;111168.51793195611
mis;PRON;O;55;yes;1;8222;932046280;6683.199524093482
toimus;VERB;O;1;no;172470;8222;932046280;0.6591161552985056
eesti;PROPN;O;7;no;1;8222;932046280;851.4608222592882
muusika;NOUN;O;3;no;1;8222;932046280;365.48259710643873
päevade;NOUN;O;2;no;17911;8222;932046280;12.081493112478537
raames;ADP;O;2;no;128804;8222;932046280;1.7547330936739742
teisel;ADJ;O;3;yes;145205;8222;932046280;2.333509444152298
aprillil;NOUN;O;2;no;66043;8222;932046280;3.3990590002461185
mustpeade;PROPN;O;1;no;2223;8222;932046280;36.225170701764526
maja;NOUN;O;15;no;244655;8222;932046280;6.927615803949102
kambris;NOUN;O;1;no;1594;8222;932046280;45.24544580591262
.;PUNCT;O;250;no;1;8222;932046280;30374.638000294894
kultuurifoorumi;NOUN;O;2;no;30;8222;932046280;236.63324580386544
eetikast;NOUN;O;2;no;871;8222;932046280;126.25972853560604
kultuuris;NOUN;O;1;no;8064;8222;932046280;12.704702322292539
on;AUX;O;246;yes;1;8222;932046280;29888.65977514204
kutsunud;VERB;O;1;no;13027;8222;932046280;8.187671834623874
ellu;NOUN;O;2;no;1;8222;932046280;243.9880408182264
helilooja;NOUN;O;2;no;20013;8222;932046280;10.869020330946451
laia;ADJ;O;1;no;30008;8222;932046280;3.693985750074552
silmaringiga;NOUN;O;1;no;1590;8222;932046280;45.31720570368247
