EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,0,3,1,2,1,2,0,0,14,vanemuine; lava; hirm; näitleja; elmar; endel; nikerdamine; salulaht
2,0,3,1,2,1,3,0,0,14,vanemuine; lava; hirm; näitleja; elmar; endel; nikerdamine; salulaht
2,0,3,1,2,4,3,0,0,14,vanemuine; ani; lava; hirm; näitleja; elmar; endel; nikerdamine; salulaht
2,0,3,1,2,5,5,0,0,14,vanemuine; ani; lava; hirm; näitleja; elmar; endel; nikerdamine; salulaht
2,0,4,0,2,4,5,0,0,14,ani; lava; hirm; näitleja; elmar; endel; vanemuine; salulaht; nikerdamine
2,0,4,0,2,4,4,0,0,14,vanemuine; ani; lava; hirm; elmar; endel; nikerdamine; salulaht
2,0,4,1,2,3,2,0,0,14,ani; lava; hirm; näitleja; elmar; endel; vanemuine; salulaht
0,0,4,0,2,4,3,0,0,14,vanemuine; lava; hirm; elmar; endel; nikerdamine; salulaht
0,0,3,1,2,3,1,0,0,14,endel; lava; salulaht; hirm; elmar
0,0,2,2,3,3,1,1,0,14,endel; ani; lava; hirm; elmar
0,0,1,3,3,3,1,1,0,14,endel; ani; lava; salulaht; hirm; elmar
