EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,0,3,0,0,1,2,0,0,12,hiiumaa; reisipalavik; õhutramm; vanalinn; madeira; mägi
4,0,2,0,0,1,2,0,0,12,hiiumaa; reisipalavik; õhutramm; vanalinn; madeira; mägi
4,0,2,0,0,1,2,0,0,12,hiiumaa; reisipalavik; õhutramm; vanalinn; madeira; mägi
4,0,1,0,0,1,3,0,0,12,hiiumaa; reisipalavik; õhutramm; vanalinn; madeira
4,0,1,0,1,1,3,0,0,12,hiiumaa; reisipalavik; õhutramm; vanalinn; madeira
1,0,1,2,2,1,3,0,0,12,hiiumaa; reisipalavik; õhutramm; madeira; santana
2,0,0,0,2,1,2,0,0,12,hiiumaa; reisipalavik; õhutramm; madeira; santana
2,1,0,1,4,1,3,0,0,12,hiiumaa; santana; bassein; reisipalavik; õhutramm; loodus; madeira
1,1,0,0,4,2,1,0,0,12,hiiumaa; reisipalavik; loodus; santana; madeira; bassein
1,0,2,0,4,1,0,0,0,12,hiiumaa; madeira; santana; bassein
0,0,1,1,3,1,1,0,0,12,hiiumaa; madeira; santana; bassein
