EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,0,5,2,2,1,2,0,0,19,uudiste; kettaheide; hele; annely; mälberg; laulmine; näitleja; peebo; mall
1,0,5,1,2,1,2,0,0,19,uudiste; kettaheide; hele; annely; mälberg; laulmine; näitleja; peebo; mall
1,0,4,1,2,1,3,0,0,19,uudiste; kettaheide; hele; annely; mälberg; laulmine; näitleja; peebo; mall
1,0,5,1,2,2,3,0,0,19,uudiste; kettaheide; hele; annely; mälberg; laulmine; näitleja; peebo; mall; lamp
2,0,5,1,2,3,3,1,0,19,uudiste; kettaheide; hele; annely; mälberg; laulmine; näitleja; peebo; mall; kanter; lamp; uibo
2,0,8,1,3,4,3,1,0,19,uudiste; everaus; hele; annely; gerd; mälberg; laulmine; näitleja; peebo; mall; kanter; lamp; uibo
1,0,7,1,4,3,6,1,0,19,mälberg; näitleja; toimetaja; mall; lamp; uibo; uudiste; everaus; hele; annely; gerd; peebo; anu; kanter
1,1,6,2,4,2,5,1,0,19,uudiste; everaus; hele; annely; mälberg; näitleja; toimetaja; mall; kanter; lamp; uibo
1,2,7,2,4,6,4,1,0,19,uudiste; everaus; hele; annely; gerd; mälberg; orel; näitleja; toimetaja; mall; kanter; lamp; uibo
1,1,5,4,4,4,6,1,0,19,uudiste; everaus; hele; annely; mälberg; näitleja; peebo; mall; anu; kanter; lamp; uibo
0,2,4,2,4,6,4,1,0,19,hele; arst; annely; mälberg; peebo; toimetaja; mall; kanter; lamp; uibo
