EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,7,5,6,1,7,6,5,3,16,riiklik; järvi; sümfooniaorkester; kontserdisaal; paavo; stravinski; kontsert; eesti; helsingi; akustika; läänemere; arvo
3,7,5,6,1,7,6,5,3,16,riiklik; järvi; sümfooniaorkester; kontserdisaal; paavo; stravinski; kontsert; eesti; helsingi; akustika; läänemere; arvo
3,7,5,6,1,7,6,5,3,16,riiklik; järvi; sümfooniaorkester; kontserdisaal; paavo; stravinski; kontsert; eesti; helsingi; akustika; läänemere; arvo
3,6,5,6,1,7,6,5,3,16,riiklik; järvi; sümfooniaorkester; kontserdisaal; paavo; stravinski; kontsert; eesti; helsingi; akustika; läänemere; arvo
5,5,5,6,1,7,6,5,3,16,riiklik; järvi; sümfooniaorkester; kontserdisaal; paavo; stravinski; kontsert; eesti; helsingi; akustika; läänemere; arvo
7,6,6,6,1,8,4,5,3,16,riiklik; järvi; sümfooniaorkester; kontserdisaal; paavo; stravinski; festival; tõnu; kontsert; eesti; helsingi; akustika; läänemere; arvo
3,3,3,7,1,7,5,5,3,16,riiklik; järvi; sümfooniaorkester; kontserdisaal; paavo; stravinski; festival; tõnu; kontsert; helsingi; eesti; akustika; läänemere; arvo
2,4,4,3,0,6,4,5,3,16,kaljuste; helsingi; eesti; riiklik; järvi; sümfooniaorkester; stravinski; paavo; akustika; läänemere; arvo; festival; kontsert
0,4,4,3,1,5,5,3,3,16,eesti; helsingi; riiklik; järvi; sümfooniaorkester; stravinski; paavo; akustika; läänemere; arvo; festival; kontsert
0,1,5,4,1,6,7,3,2,16,kaljuste; eesti; riiklik; järvi; sümfooniaorkester; tõnu; stravinski; paavo; akustika; läänemere; festival; kontsert
0,3,6,5,1,5,4,5,2,16,kaljuste; helsingi; eesti; riiklik; järvi; sümfooniaorkester; kontserdisaal; tõnu; stravinski; paavo; akustika; läänemere; festival; kontsert
