EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
5,5,3,7,0,3,1,4,4,14,selts; vene; eesti; kõnekoosolek; rakvere; vanemuise; kultuuriajalugu; kultuur; teater; estonia
5,5,3,7,0,3,1,4,4,14,selts; vene; eesti; kõnekoosolek; rakvere; vanemuise; kultuuriajalugu; kultuur; teater; estonia
5,5,3,7,0,3,1,4,4,14,selts; vene; eesti; kõnekoosolek; rakvere; vanemuise; kultuuriajalugu; kultuur; teater; estonia
5,5,4,7,0,3,1,4,4,14,selts; vene; eesti; kõnekoosolek; rakvere; vanemuise; kultuuriajalugu; kultuur; teater; estonia
5,4,3,7,0,3,1,4,4,14,selts; vene; eesti; kõnekoosolek; naisliit; rakvere; vanemuise; kultuur; teater; estonia
5,3,4,6,0,1,1,4,4,14,selts; vene; eesti; kõnekoosolek; rakvere; vanemuise; kultuur; teater; estonia
8,4,3,5,0,2,0,5,4,14,selts; vene; eesti; kõnekoosolek; naisliit; rakvere; haridus; vanemuise; teater; estonia
3,2,1,3,0,4,2,5,4,14,selts; vene; eesti; kõnekoosolek; rakvere; naisliit; vanemuise; teater; estonia
4,4,2,4,0,1,1,5,4,14,selts; vene; eesti; kõnekoosolek; haridus; naisliit; vanemuise; teater; estonia
3,4,3,4,2,0,0,5,4,14,selts; vene; eesti; rakvere; vanemuise; teater; estonia
2,4,1,3,0,2,3,5,5,14,selts; eesti; rakvere; haridus; vanemuise; laen; teater; estonia
