EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
9,7,7,10,4,6,6,7,8,13,süüria; tolmeldaja; kreeka; hobune; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
9,7,7,9,4,7,6,7,8,13,süüria; tolmeldaja; kreeka; hobune; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
9,7,7,9,4,7,6,7,8,13,süüria; tolmeldaja; kreeka; hobune; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
10,7,8,8,5,7,6,8,8,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
11,7,10,7,5,7,9,6,8,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
10,7,9,9,5,7,9,7,8,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
10,7,9,8,6,9,7,8,8,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
7,6,10,5,5,9,7,7,8,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
8,6,11,5,9,10,9,10,8,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
7,7,10,7,9,7,9,9,7,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
8,8,10,6,8,7,7,9,8,13,süüria; tolmeldaja; kreeka; hobune; regi; eesti; murdesõnastik; põgenik; keel; eurovisioon; tööjõupuudus
