EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
7,5,8,5,3,5,6,8,6,12,kambja; rahvamuusika; popmuusika; muusika; eikellegimaa; lääne-aafrika; nigeeria; rütmika; ansambel
7,5,8,5,3,5,6,8,6,12,kambja; rahvamuusika; popmuusika; muusika; eikellegimaa; lääne-aafrika; nigeeria; rütmika; ansambel
6,6,9,6,3,5,6,8,6,12,kambja; rahvamuusika; popmuusika; muusika; eikellegimaa; lääne-aafrika; nigeeria; rütmika; prantsuse; ansambel
6,6,10,6,2,6,6,9,6,12,kambja; rahvamuusika; popmuusika; nigeeria; prantsuse; ansambel; muusika; eikellegimaa; lääne-aafrika; rütmika
4,6,10,7,3,7,8,9,6,12,kambja; rahvamuusika; popmuusika; nigeeria; prantsuse; ansambel; muusika; eikellegimaa; lääne-aafrika; rütmika
3,7,8,8,3,7,8,9,6,12,kambja; rahvamuusika; popmuusika; nigeeria; prantsuse; ansambel; muusika; eikellegimaa; lääne-aafrika; rütmika
3,7,8,4,3,9,4,10,8,12,kambja; rahvamuusika; popmuusika; nigeeria; prantsuse; ansambel; muusika; lääne-aafrika; eikellegimaa; rütmika
4,7,6,4,6,7,6,8,7,12,kambja; rahvamuusika; ansambel; muusika; lääne-aafrika; eikellegimaa; nigeeria; rütmika; prantsuse; popmuusika
6,6,7,5,5,6,7,7,6,12,kambja; rahvamuusika; ansambel; muusika; lääne-aafrika; nigeeria; eikellegimaa; popmuusika; prantsuse; rütmika
5,6,7,5,5,7,5,5,6,12,kambja; rahvamuusika; ansambel; muusika; nigeeria; eikellegimaa; popmuusika; rütmika; prantsuse; lääne-aafrika
5,5,4,5,6,6,4,6,6,12,kambja; rahvamuusika; ansambel; muusika; nigeeria; eikellegimaa; popmuusika; lääne-aafrika; prantsuse
