EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
8,5,2,8,6,3,1,8,0,19,arst; mälberg; laulmine; näitleja; toimetaja; mall; andres; uibo; hele; everaus; annely; gerd; peebo; anu; kanter
8,4,2,7,6,3,1,8,0,19,arst; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; uibo; hele; everaus; annely; gerd; peebo; anu; kanter
8,4,2,8,6,3,1,8,0,19,arst; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; uibo; hele; everaus; annely; gerd; peebo; anu; kanter
7,3,3,9,6,4,1,8,0,19,arst; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; uibo; hele; everaus; annely; gerd; peebo; anu; kanter
7,4,5,8,8,4,1,8,0,19,kettaheide; arst; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; lamp; uibo; hele; everaus; annely; gerd; peebo; anu; kanter
7,3,9,8,10,3,0,8,1,19,kettaheide; arst; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; lamp; uibo; everaus; hele; annely; gerd; peebo; anu; kanter
2,2,8,9,10,2,2,8,1,19,kettaheide; arst; mälberg; orel; näitleja; toimetaja; mall; andres; lamp; uibo; uudiste; hele; everaus; annely; peebo; anu
1,0,9,10,10,4,3,9,1,19,arst; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; lamp; uibo; uudiste; hele; everaus; annely; peebo; anu
1,1,10,5,10,6,3,8,1,19,arst; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; lamp; uibo; everaus; hele; annely; gerd; peebo; anu; kanter
1,1,12,6,10,4,1,6,1,19,mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; lamp; uibo; uudiste; hele; everaus; annely; gerd; peebo; anu
1,2,11,6,10,2,1,6,1,19,kettaheide; mälberg; orel; laulmine; näitleja; toimetaja; mall; andres; lamp; uibo; hele; everaus; annely; gerd; peebo; anu; kanter
