EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
7,7,4,5,6,7,3,5,7,13,pere; tammer; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
7,7,5,5,6,7,3,5,7,13,pere; tammer; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
7,8,5,6,6,7,4,5,7,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
8,8,4,6,7,7,5,6,7,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
7,7,4,7,8,6,7,6,7,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
6,8,5,7,8,4,7,8,7,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
6,6,7,8,8,9,6,7,7,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
7,8,4,7,9,8,6,6,7,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
8,8,4,6,8,8,6,6,7,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
6,8,5,6,9,8,8,9,6,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
7,8,7,6,7,7,8,9,5,13,pere; tammer; lava; sümpaatne; enno; austraalia; mees; uno; jalgpall; eesti; loop; habe; talv
