EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,8,6,7,3,5,6,8,5,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
4,8,6,7,3,5,6,8,5,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
3,8,7,6,3,5,5,8,5,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
5,8,7,5,3,5,7,8,5,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
6,8,7,6,4,5,7,8,5,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
6,8,8,7,4,6,8,9,5,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
8,7,8,7,4,4,8,8,5,10,kirjutama; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
7,6,5,6,4,6,8,8,5,10,kirjutama; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
7,6,8,5,5,5,8,7,6,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
7,6,6,5,6,8,7,7,6,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
7,6,9,5,6,6,8,7,6,10,kirjutama; koguja; isa; raamat; inimene; raamatukogu; ema; lugema; käekiri
