EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
9,10,6,7,1,6,7,6,6,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; valdur; muusikaõpetaja; kontsertorkester; hando; virumaa; põldmäe
8,11,7,7,1,6,7,6,6,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; valdur; muusikaõpetaja; kontsertorkester; hando; virumaa; põldmäe
9,11,8,7,2,7,7,7,6,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; valdur; muusikaõpetaja; kontsertorkester; hando; virumaa; põldmäe
9,11,8,7,2,8,7,7,5,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; valdur; muusikaõpetaja; kontsertorkester; hando; virumaa; põldmäe
8,11,10,7,2,9,8,7,5,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; valdur; muusikaõpetaja; kontsertorkester; liiv; hando; virumaa; põldmäe
11,10,10,9,2,9,9,6,5,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; valdur; muusikaõpetaja; kontsertorkester; liiv; hando; virumaa; põldmäe
10,11,10,6,2,9,9,6,5,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; muusikaõpetaja; valdur; kontsertorkester; liiv; hando; virumaa; põldmäe
9,11,9,6,3,7,7,5,5,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; valdur; muusikaõpetaja; kontsertorkester; liiv; hando; virumaa; põldmäe
11,11,10,4,3,7,6,6,4,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; muusikaõpetaja; valdur; kontsertorkester; liiv; hando; virumaa; põldmäe
7,9,9,4,2,5,7,5,5,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; muusikaõpetaja; kontsertorkester; liiv; hando; virumaa; põldmäe
7,7,10,4,5,5,7,5,7,15,laps; dirigent; rakvere; sümfooniaorkester; muusikakool; luha; eve; muusikaõpetaja; valdur; kontsertorkester; liiv; hando; virumaa; põldmäe
