EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,3,3,3,1,5,2,6,3,11,proovitöö; lilleäri; viiul; laulukoor; näitleja; estonia; perekond; lapsepõlv; kuuskemaa; teater; orkester
4,3,3,3,1,5,2,6,3,11,proovitöö; lilleäri; viiul; laulukoor; näitleja; estonia; perekond; lapsepõlv; kuuskemaa; teater; orkester
4,3,3,3,1,5,2,6,3,11,proovitöö; lilleäri; viiul; laulukoor; näitleja; estonia; perekond; lapsepõlv; kuuskemaa; teater; orkester
4,3,3,3,1,5,2,6,3,11,proovitöö; lilleäri; viiul; laulukoor; näitleja; estonia; perekond; lapsepõlv; kuuskemaa; teater; orkester
4,3,3,3,1,5,2,6,3,11,proovitöö; lilleäri; viiul; laulukoor; näitleja; estonia; perekond; lapsepõlv; kuuskemaa; teater; orkester
5,2,5,3,1,3,2,8,3,11,lilleäri; laulukoor; näitleja; lapsepõlv; perekond; teater; orkester; proovitöö; viiul; kuuskemaa; estonia
3,3,6,4,1,5,2,6,3,11,proovitöö; orkester; lilleäri; laulukoor; viiul; näitleja; lapsepõlv; perekond; kuuskemaa; teater; estonia
4,1,6,5,1,3,2,8,3,11,proovitöö; orkester; perekond; laulukoor; viiul; lapsepõlv; näitleja; kuuskemaa; teater; estonia
4,3,5,2,2,5,1,6,3,11,orkester; lilleäri; perekond; näitleja; lapsepõlv; laulukoor; viiul; kuuskemaa; teater; estonia
5,4,4,2,2,5,2,5,3,11,proovitöö; orkester; lilleäri; viiul; perekond; näitleja; laulukoor; lapsepõlv; kuuskemaa; teater; estonia
4,6,3,4,3,5,4,5,3,11,orkester; lilleäri; perekond; näitleja; lapsepõlv; viiul; laulukoor; teater; estonia
