EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,1,2,2,2,2,3,2,1,12,loop; playboy; laulasmaa; muusika; austraalia; habe; triatlon
3,1,2,2,2,2,3,2,1,12,loop; playboy; laulasmaa; muusika; austraalia; habe; triatlon
3,1,2,2,2,2,3,2,1,12,loop; playboy; laulasmaa; muusika; austraalia; habe; triatlon
3,1,2,2,2,2,3,3,1,12,loop; playboy; laulasmaa; muusika; austraalia; habe; triatlon
3,1,2,2,2,2,3,3,1,12,loop; playboy; laulasmaa; muusika; austraalia; habe; unu; triatlon
3,1,2,2,2,2,3,2,1,12,loop; playboy; laulasmaa; muusika; austraalia; habe; triatlon
5,2,2,4,2,2,2,3,1,12,loop; playboy; laulasmaa; muusika; austraalia; habe; triatlon
5,4,2,6,2,2,1,4,1,12,tammer; loop; playboy; laulasmaa; muusika; austraalia; habe; abikaasa; unu
3,3,2,5,2,2,1,0,2,12,laulasmaa; muusika; austraalia; habe; playboy; loop; unu
4,1,2,5,3,3,1,0,2,12,tammer; loop; laulasmaa; austraalia; abikaasa; muusika; habe; triatlon
2,3,3,4,4,3,1,0,3,12,tammer; loop; playboy; laulasmaa; abikaasa; muusika; habe; austraalia; unu; triatlon
