EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
6,5,5,7,2,5,6,6,3,16,ungari; dirigent; rahvusvaheline; tõnu; serenaa; kammerkoor; partok; publik; torm; laulukonkurss; kontsert
6,5,5,7,2,5,6,6,3,16,ungari; dirigent; rahvusvaheline; tõnu; serenaa; kammerkoor; partok; publik; torm; laulukonkurss; kontsert
6,5,5,7,2,5,6,6,3,16,ungari; dirigent; rahvusvaheline; tõnu; serenaa; kammerkoor; partok; publik; torm; laulukonkurss; kontsert
6,5,5,7,2,5,6,6,3,16,ungari; dirigent; rahvusvaheline; tõnu; serenaa; kammerkoor; partok; publik; torm; laulukonkurss; kontsert
6,5,4,7,2,5,6,6,3,16,ungari; dirigent; rahvusvaheline; tõnu; serenaa; kammerkoor; partok; publik; torm; laulukonkurss; kontsert
5,5,6,7,2,6,6,8,3,16,ungari; dirigent; rahvusvaheline; serenaa; kammerkoor; torm; tõnu; kontsert; partok; publik; laulukonkurss
2,5,5,8,2,5,6,7,3,16,ungari; dirigent; rahvusvaheline; tõnu; serenaa; publik; kammerkoor; partok; torm; laulukonkurss; kontsert
4,4,3,7,3,7,6,7,4,16,ungari; dirigent; rahvusvaheline; tõnu; kammerkoor; publik; torm; partok; laulukonkurss; kontsert
5,4,3,6,4,6,4,5,7,16,ungari; dirigent; rahvusvaheline; tõnu; kammerkoor; partok; publik; torm; laulukonkurss; kontsert
6,4,3,5,4,7,5,6,6,16,ungari; dirigent; rahvusvaheline; tõnu; kammerkoor; torm; partok; publik; laulukonkurss; kontsert
6,5,5,6,5,4,4,7,6,16,ungari; dirigent; rahvusvaheline; tõnu; kammerkoor; torm; partok; publik; laulukonkurss; kontsert
