EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,1,2,1,0,3,3,2,2,13,muusika; helilooja; mammutkontsert; eesti; nüüdismuusika
2,1,2,1,0,3,3,2,2,13,muusika; helilooja; mammutkontsert; eesti; nüüdismuusika
2,1,2,1,0,3,3,2,2,13,muusika; helilooja; mammutkontsert; eesti; nüüdismuusika
2,1,1,1,0,3,3,2,2,13,muusika; helilooja; mammutkontsert; eesti; nüüdismuusika
2,1,2,1,0,1,2,2,2,13,muusika; helilooja; mammutkontsert; eesti; nüüdismuusika
2,1,0,1,0,3,2,1,2,13,mammutkontsert; eesti; nüüdismuusika; publik; muusika; helilooja; uudisteos
1,1,0,1,0,2,0,2,2,13,muusika; mammutkontsert; eesti; uudisteos; eino; nüüdismuusika
0,2,0,0,0,2,2,2,2,13,eesti; tamberg; institutsioon; steinway; eino; publik; muusika
0,1,2,1,0,1,3,3,2,13,eesti; tamberg; steinway; eino; publik; muusika; uudisteos
0,1,2,1,0,1,3,1,2,13,muusika; eesti; tamberg; steinway; eino
0,2,2,2,0,2,2,2,1,13,traditsioon; eesti; institutsioon; tamberg; steinway; eino; muusika; uudisteos
