EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,3,8,0,1,7,4,2,0,11,mozart; gerretz; solist; dirigent; jüri; kammerorkester; pedagoog; konservatoorium; interpreet; kontsert
1,3,8,0,1,7,4,2,0,11,mozart; gerretz; solist; dirigent; jüri; kammerorkester; pedagoog; konservatoorium; interpreet; kontsert
1,3,8,0,1,7,4,2,0,11,mozart; gerretz; solist; dirigent; jüri; kammerorkester; pedagoog; konservatoorium; interpreet; kontsert
1,3,9,0,1,7,4,2,0,11,mozart; gerretz; solist; jüri; dirigent; kammerorkester; pedagoog; konservatoorium; interpreet; kontsert
1,3,8,0,1,7,4,2,0,11,mozart; gerretz; solist; jüri; dirigent; kammerorkester; viiul; pedagoog; konservatoorium; interpreet; kontsert
1,3,7,0,1,8,3,2,0,11,mozart; gerretz; solist; dirigent; jüri; kammerorkester; viiul; pedagoog; konservatoorium; interpreet; kontsert
0,3,6,0,1,5,6,3,0,11,mozart; gerretz; solist; jüri; kammerorkester; viiul; pedagoog; konservatoorium; interpreet; kontsert
0,2,6,0,1,4,5,4,0,11,mozart; gerretz; jüri; dirigent; kammerorkester; pedagoog; konservatoorium; interpreet; kontsert
0,2,5,0,0,4,6,4,0,11,mozart; gerretz; jüri; dirigent; kammerorkester; pedagoog; konservatoorium; interpreet
1,1,6,1,1,4,5,5,0,11,mozart; gerretz; jüri; dirigent; solist; kammerorkester; viiul; pedagoog; konservatoorium; interpreet
0,1,5,2,0,4,5,5,1,11,mozart; gerretz; jüri; dirigent; solist; kammerorkester; viiul; pedagoog; konservatoorium; interpreet
