EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
9,7,4,5,3,4,6,6,6,16,selts; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
9,7,4,5,3,4,6,6,6,16,selts; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
9,8,5,5,4,5,6,7,6,16,selts; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
9,7,5,6,3,5,6,7,6,16,selts; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
10,7,5,6,2,7,6,7,6,16,selts; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
8,5,5,6,3,6,6,7,7,16,selts; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
6,6,6,8,3,5,7,9,7,16,selts; ärkamine; vanemuise; karl; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; põllumeeste
6,4,6,8,5,4,6,6,7,16,selts; eesti; üldlaulupidu; keel; postimees; põllumeeste; vanemuise; karl
7,3,9,6,5,5,6,6,7,16,selts; eesti; koorilaul; üldlaulupidu; keel; postimees; ärkamine; põllumeeste; vanemuise; karl
7,5,10,6,6,6,7,5,6,16,selts; eesti; rahvuslik; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
5,7,8,5,7,6,5,7,6,16,selts; eesti; rahvuslik; koorilaul; üldlaulupidu; postimees; keel; ärkamine; põllumeeste; vanemuise; karl
