EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,5,4,3,4,5,5,5,4,10,elu; tartu; pavel; ants; heinküla; signe
3,5,4,3,4,5,5,4,4,10,elu; tartu; pavel; ants; heinküla; signe
3,5,4,2,4,5,5,4,4,10,elu; tartu; pavel; ants; heinküla; signe
3,5,4,2,4,4,5,4,4,10,elu; tartu; pavel; ants; heinküla; signe
4,5,5,3,4,4,4,4,4,10,elu; tartu; pavel; ants; heinküla; signe
4,4,5,4,4,2,4,4,4,10,elu; tartu; pavel; ants; heinküla; signe
3,5,4,3,4,4,3,5,3,10,elu; tartu; pavel; ants; heinküla; signe
2,4,4,3,4,3,4,3,3,10,tartu; pavel; signe; ants; elu
2,3,4,4,3,3,3,4,3,10,tartu; pavel; signe; ants; heinküla; elu
2,3,3,5,4,4,4,6,3,10,tartu; pavel; signe; ants; heinküla; elu
2,3,5,4,4,4,3,6,3,10,tartu; pavel; signe; ants; heinküla; elu
