EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,3,7,3,2,4,4,1,5,15,film; produtsent; eesti; eelarve; autoridokk; rahvusvaheline; formaat; kino; dokk; sõprus; televisioon; dokumentaalfilm
3,3,8,3,2,4,4,2,5,15,film; produtsent; eesti; eelarve; autoridokk; rahvusvaheline; formaat; kino; dokk; sõprus; televisioon; dokumentaalfilm
3,3,6,3,2,4,4,2,5,15,film; produtsent; eesti; eelarve; autoridokk; rahvusvaheline; formaat; kino; dokk; sõprus; televisioon; dokumentaalfilm
3,3,6,3,2,3,4,1,5,15,film; produtsent; eesti; eelarve; autoridokk; rahvusvaheline; formaat; kino; dokk; sõprus; televisioon; dokumentaalfilm
3,2,5,4,2,4,6,1,5,15,film; produtsent; eesti; eelarve; autoridokk; rahvusvaheline; formaat; kino; dokk; sõprus; televisioon; dokumentaalfilm
3,2,2,4,3,3,5,1,3,15,produtsent; film; eesti; eelarve; autoridokk; rahvusvaheline; formaat; kino; dokk; turg; sõprus; televisioon
2,1,1,3,1,3,2,3,3,15,produtsent; film; eesti; autoridokk; televisioon; kino; turg; sõprus; formaat; dokumentaalfilm
1,1,3,3,2,3,2,3,2,15,produtsent; film; eesti; formaat; kino; turg; sõprus; televisioon; dokumentaalfilm
1,2,1,3,2,3,4,4,2,15,film; produtsent; eesti; autoridokk; rahvusvaheline; formaat; kino; turg; sõprus; televisioon; dokumentaalfilm
1,2,2,2,3,5,2,4,2,15,film; produtsent; eesti; eelarve; televisioon; rahvusvaheline; kino; turg; sõprus; formaat; dokumentaalfilm
1,2,0,1,2,5,3,5,1,15,film; produtsent; eesti; eelarve; autoridokk; rahvusvaheline; kino; turg; sõprus; formaat; dokumentaalfilm
