EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
7,4,6,0,1,5,8,7,5,13,lastekirjanik; heinrich; hoffmann; doktor; tõlge; pseudonüüm; tõlgendus; kahupea; pildiraamat; luuleruum; psühholoogiline; lugu
6,4,6,0,1,5,9,7,5,13,lastekirjanik; heinrich; hoffmann; doktor; tõlge; pseudonüüm; tõlgendus; kahupea; pildiraamat; luuleruum; psühholoogiline; lugu
6,4,4,0,1,5,9,6,5,13,lastekirjanik; heinrich; hoffmann; doktor; tõlge; pseudonüüm; tõlgendus; kahupea; pildiraamat; luuleruum; psühholoogiline; lugu
6,5,4,1,1,6,8,6,5,13,lastekirjanik; heinrich; hoffmann; doktor; tõlge; pseudonüüm; tõlgendus; kahupea; pildiraamat; luuleruum; psühholoogiline; lugu
5,4,5,1,1,5,5,5,6,13,lastekirjanik; tõlgendus; kahupea; heinrich; pildiraamat; hoffmann; luuleruum; doktor; psühholoogiline; tõlge; lugu; pseudonüüm
3,3,2,0,1,4,6,5,6,13,lastekirjanik; tõlgendus; heinrich; pildiraamat; hoffmann; luuleruum; doktor; psühholoogiline; tõlge; lugu; pseudonüüm
2,2,5,1,2,3,4,5,6,13,lastekirjanik; tõlgendus; heinrich; pildiraamat; hoffmann; doktor; luuleruum; psühholoogiline; tõlge; lugu; pseudonüüm
3,3,4,2,2,2,2,4,5,13,lastekirjanik; tõlgendus; heinrich; pildiraamat; hoffmann; luuleruum; doktor; psühholoogiline; lugu; pseudonüüm
3,3,3,2,2,1,2,2,5,13,lastekirjanik; tõlgendus; heinrich; hoffmann; doktor; luuleruum; psühholoogiline; tõlge; lugu; pseudonüüm
3,2,3,3,3,1,1,2,4,13,lastekirjanik; tõlgendus; heinrich; hoffmann; doktor; luuleruum; psühholoogiline; tõlge; pseudonüüm
1,1,2,3,2,1,2,2,3,13,lastekirjanik; psühholoogiline; heinrich; hoffmann; pseudonüüm; doktor
