EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
7,4,3,2,1,7,7,6,4,15,sotsiaaldemokraatlik; eelarve; erakond; mälestuspark; kriis; tartu; lennupäev; miinimumpalk; euroopa; liit; suure-jaan
7,4,3,2,1,8,8,7,3,15,sotsiaaldemokraatlik; eelarve; mälestuspark; kriis; tartu; miinimumpalk; euroopa; liit; erakond; lennupäev; suure-jaan
7,4,4,2,1,9,8,8,3,15,sotsiaaldemokraatlik; eelarve; mälestuspark; kriis; tartu; miinimumpalk; euroopa; liit; erakond; lennupäev; suure-jaan
8,4,4,2,1,8,8,7,4,15,sotsiaaldemokraatlik; eelarve; mälestuspark; kriis; tartu; miinimumpalk; euroopa; liit; kirik; erakond; lennupäev; suure-jaan
7,4,4,2,1,7,9,7,4,15,laps; sotsiaaldemokraatlik; eelarve; mälestuspark; kriis; tartu; miinimumpalk; euroopa; liit; kirik; erakond; lennupäev; suure-jaan
7,4,3,2,0,6,7,6,4,15,laps; sotsiaaldemokraatlik; eelarve; mälestuspark; kriis; tartu; miinimumpalk; euroopa; liit; kirik; erakond; lennupäev; suure-jaan
5,3,4,7,2,6,6,6,3,15,laps; sotsiaaldemokraatlik; eelarve; mälestuspark; kriis; tartu; miinimumpalk; euroopa; liit; kirik; erakond; lennupäev; suure-jaan
4,3,2,6,2,5,5,6,3,15,laps; sotsiaaldemokraatlik; kirik; erakond; mälestuspark; kriis; tartu; lennupäev; miinimumpalk; euroopa; liit; suure-jaan
5,3,2,6,1,4,3,6,3,15,laps; sotsiaaldemokraatlik; kirik; erakond; mälestuspark; kriis; tartu; lennupäev; miinimumpalk; euroopa; liit; suure-jaan
4,3,4,6,0,4,4,5,4,15,laps; sotsiaaldemokraatlik; kirik; eelarve; erakond; mälestuspark; kriis; tartu; lennupäev; miinimumpalk; euroopa; liit; suure-jaan
3,2,3,6,4,4,2,4,4,15,laps; sotsiaaldemokraatlik; kirik; erakond; mälestuspark; kriis; tartu; lennupäev; miinimumpalk; euroopa; liit; suure-jaan
