Model,Average Score
multi_e5,0.22326663295633178
LaBSE,0.17054363895929708
MiniLM-L12_multi,0.16775990242778874
MiniLM_multi,0.16318874004427295
est-roberta,0.1544458132206162
bertMulti,0.1439824942876355
EstBERT,0.1326787018867655
xml_roberta,0.10945758088296086
distilbertMulti,0.06333786653862411
