Diversity,Model,Score
diversity_3,LaBSE,0.09150037460150978
diversity_3,MiniLM-L12_multi,0.09121928393148725
diversity_0,MiniLM-L12_multi,0.09121928393148725
diversity_2,MiniLM-L12_multi,0.09121928393148725
diversity_1,MiniLM-L12_multi,0.09121928393148725
diversity_4,MiniLM-L12_multi,0.09121928393148725
diversity_1,LaBSE,0.09029667089780609
diversity_0,LaBSE,0.09029667089780609
diversity_2,LaBSE,0.09029667089780609
diversity_5,MiniLM-L12_multi,0.08999594278748045
diversity_4,LaBSE,0.08838241742395508
diversity_6,MiniLM-L12_multi,0.08670737088371247
diversity_7,MiniLM-L12_multi,0.0866161706609333
diversity_8,MiniLM-L12_multi,0.08278042706061281
diversity_5,LaBSE,0.08258933194046712
diversity_6,LaBSE,0.08211035307333037
diversity_4,multi_e5,0.08043895362845312
diversity_10,MiniLM-L12_multi,0.08017089697559254
diversity_3,multi_e5,0.07988339807289756
diversity_1,multi_e5,0.07988339807289756
diversity_2,multi_e5,0.07988339807289756
diversity_0,multi_e5,0.07951302770252719
diversity_7,MiniLM_multi,0.07850201484102413
diversity_5,multi_e5,0.07831742830517341
diversity_9,MiniLM-L12_multi,0.07803906762885092
diversity_2,MiniLM_multi,0.07697305575401552
diversity_3,MiniLM_multi,0.07697305575401552
diversity_1,MiniLM_multi,0.07697305575401552
diversity_0,MiniLM_multi,0.07657623035719012
diversity_4,MiniLM_multi,0.07608274236370212
diversity_10,LaBSE,0.07579453188328318
diversity_7,LaBSE,0.07534993813567084
diversity_8,MiniLM_multi,0.075155872177931
diversity_6,MiniLM_multi,0.07486038924764415
diversity_6,multi_e5,0.0745260222711203
diversity_7,multi_e5,0.07417985325170567
diversity_8,LaBSE,0.07386064583755503
diversity_9,LaBSE,0.07358833043366067
diversity_5,MiniLM_multi,0.073322109081913
diversity_9,multi_e5,0.07254212143015032
diversity_9,MiniLM_multi,0.07126809622552656
diversity_8,multi_e5,0.07019111051296294
diversity_10,multi_e5,0.06945179128099664
diversity_10,MiniLM_multi,0.06905478711270766
diversity_0,est-roberta,0.0498797487342379
diversity_4,est-roberta,0.0498797487342379
diversity_1,est-roberta,0.0498797487342379
diversity_3,est-roberta,0.0498797487342379
diversity_2,est-roberta,0.0498797487342379
diversity_5,est-roberta,0.04901996037444954
diversity_6,est-roberta,0.04703972383538947
diversity_7,est-roberta,0.04561540683831706
diversity_9,est-roberta,0.0432104817553734
diversity_8,est-roberta,0.042104162965231076
diversity_10,est-roberta,0.03941146701595618
diversity_5,EstBERT,0.03385927513700992
diversity_1,EstBERT,0.03385927513700992
diversity_2,EstBERT,0.03385927513700992
diversity_0,EstBERT,0.03385927513700992
diversity_3,EstBERT,0.03385927513700992
diversity_4,EstBERT,0.03385927513700992
diversity_6,EstBERT,0.03329101079423577
diversity_1,xml_roberta,0.032223344465991524
diversity_2,xml_roberta,0.031924199166846225
diversity_0,xml_roberta,0.03176038150302856
diversity_8,EstBERT,0.03173702238975717
diversity_7,EstBERT,0.03170471673245151
diversity_4,xml_roberta,0.03168749629856441
diversity_9,xml_roberta,0.031625539493186555
diversity_5,xml_roberta,0.031135381503028563
diversity_10,EstBERT,0.03063154810445832
diversity_3,xml_roberta,0.030493222735869796
diversity_8,xml_roberta,0.030359028226675282
diversity_6,xml_roberta,0.030101970469617528
diversity_9,EstBERT,0.029984573891307636
diversity_10,xml_roberta,0.029502482811306345
diversity_7,xml_roberta,0.029184462052109113
diversity_8,bertMulti,0.02133046362535527
diversity_10,bertMulti,0.021087032520856048
diversity_9,bertMulti,0.01850274667999126
diversity_4,bertMulti,0.0183650300316967
diversity_2,bertMulti,0.0183650300316967
diversity_0,bertMulti,0.0183650300316967
diversity_5,bertMulti,0.0183650300316967
diversity_1,bertMulti,0.0183650300316967
diversity_3,bertMulti,0.0183650300316967
diversity_7,bertMulti,0.016444208478522203
diversity_6,bertMulti,0.01640735807402474
diversity_0,distilbertMulti,0.015808930992754523
diversity_1,distilbertMulti,0.015808930992754523
diversity_8,distilbertMulti,0.015808930992754523
diversity_2,distilbertMulti,0.015808930992754523
diversity_3,distilbertMulti,0.015808930992754523
diversity_4,distilbertMulti,0.015808930992754523
diversity_9,distilbertMulti,0.015808930992754523
diversity_6,distilbertMulti,0.015808930992754523
diversity_7,distilbertMulti,0.015808930992754523
diversity_5,distilbertMulti,0.015808930992754523
diversity_10,distilbertMulti,0.01534596802979156
