Model,Average Score
multi_e5,0.1708010592448626
LaBSE,0.14273544941132194
MiniLM-L12_multi,0.13317257752541314
MiniLM_multi,0.12895431710324054
est-roberta,0.11319327727187281
EstBERT,0.09928432416353422
bertMulti,0.09643613723581357
xml_roberta,0.07448916460954409
distilbertMulti,0.04137710157710861
