Diversity,Average Score
diversity_6,0.11687609198050948
diversity_8,0.11501309297125431
diversity_7,0.11419123090096889
diversity_9,0.11187071364796111
diversity_5,0.11143141286308642
diversity_4,0.10922826906601703
diversity_3,0.10922779375544255
diversity_2,0.1092170380502424
diversity_1,0.1091084634972234
diversity_0,0.10890552146830097
diversity_10,0.10769453730675206
