Diversity,Average Score
diversity_7,0.15608482672351495
diversity_8,0.1550912650608786
diversity_9,0.15275532876051737
diversity_10,0.1527551353201365
diversity_6,0.15203955369504046
diversity_5,0.14401220632429781
diversity_4,0.14303705582873683
diversity_3,0.14228683614605528
diversity_1,0.14224078737315465
diversity_2,0.1419397072804079
diversity_0,0.14167675118139514
