Model,Average Score
MiniLM-L12_multi,0.08730966324132898
LaBSE,0.08309690327480458
multi_e5,0.07625550023652566
MiniLM_multi,0.0750674007881532
est-roberta,0.0468909042232642
EstBERT,0.03277313843038818
xml_roberta,0.030908864429656714
bertMulti,0.018541999051720885
distilbertMulti,0.01576684345066698
