Diversity,Model,Score
diversity_7,multi_e5,0.24775204385111504
diversity_8,multi_e5,0.24383839180923803
diversity_9,multi_e5,0.2366192658343071
diversity_6,multi_e5,0.2351082454410628
diversity_10,multi_e5,0.22930446295190876
diversity_5,multi_e5,0.21639004552188246
diversity_4,multi_e5,0.21068568872361443
diversity_1,multi_e5,0.20919759348551917
diversity_2,multi_e5,0.20919759348551917
diversity_3,multi_e5,0.20919759348551917
diversity_0,multi_e5,0.20864203792996364
diversity_10,MiniLM-L12_multi,0.18727423770186927
diversity_9,MiniLM_multi,0.186048717913398
diversity_9,MiniLM-L12_multi,0.18438056535063757
diversity_7,MiniLM_multi,0.18435040010633408
diversity_10,MiniLM_multi,0.18149476641349704
diversity_8,LaBSE,0.1811895735747645
diversity_8,MiniLM-L12_multi,0.1807354377839414
diversity_7,LaBSE,0.18016392426802644
diversity_7,MiniLM-L12_multi,0.1798971003769765
diversity_8,MiniLM_multi,0.17864367811220236
diversity_10,LaBSE,0.17735945286319385
diversity_6,LaBSE,0.17618116370309353
diversity_9,LaBSE,0.17430595872804336
diversity_5,LaBSE,0.17276886734123575
diversity_6,MiniLM-L12_multi,0.17134759943454475
diversity_6,MiniLM_multi,0.17022231098985485
diversity_4,LaBSE,0.16958262628992762
diversity_1,est-roberta,0.16451474604209382
diversity_2,est-roberta,0.1640873956147434
diversity_0,est-roberta,0.1640873956147434
diversity_3,est-roberta,0.16376059822912248
diversity_4,est-roberta,0.162095401254328
diversity_3,LaBSE,0.16207933766821797
diversity_1,LaBSE,0.16078304137192165
diversity_0,LaBSE,0.16078304137192165
diversity_2,LaBSE,0.16078304137192165
diversity_5,MiniLM-L12_multi,0.1587255010307126
diversity_6,est-roberta,0.1583819831078603
diversity_5,est-roberta,0.1571493778982169
diversity_4,MiniLM-L12_multi,0.15659969700539875
diversity_2,MiniLM-L12_multi,0.15659969700539875
diversity_1,MiniLM-L12_multi,0.15659969700539875
diversity_3,MiniLM-L12_multi,0.15659969700539875
diversity_0,MiniLM-L12_multi,0.15659969700539875
diversity_8,bertMulti,0.1554114055687843
diversity_6,bertMulti,0.15281080062104316
diversity_5,MiniLM_multi,0.1505784140323614
diversity_1,MiniLM_multi,0.14882693566323596
diversity_0,MiniLM_multi,0.14882693566323596
diversity_3,MiniLM_multi,0.14882693566323596
diversity_2,MiniLM_multi,0.14882693566323596
diversity_7,bertMulti,0.14845994844317856
diversity_4,MiniLM_multi,0.14843011026641056
diversity_9,bertMulti,0.1478379915434869
diversity_7,est-roberta,0.14659687315131073
diversity_10,bertMulti,0.14551541330759596
diversity_7,EstBERT,0.14437733137939535
diversity_10,est-roberta,0.1436403156049699
diversity_8,est-roberta,0.14078072521828972
diversity_5,bertMulti,0.13970044510872684
diversity_4,bertMulti,0.1391989018988503
diversity_1,bertMulti,0.13916328936323777
diversity_2,bertMulti,0.13916328936323777
diversity_3,bertMulti,0.13873593893588734
diversity_8,EstBERT,0.1386448323348478
diversity_0,bertMulti,0.1378100130099614
diversity_6,EstBERT,0.1346722088827352
diversity_9,est-roberta,0.13380913369109962
diversity_0,EstBERT,0.1316117331384359
diversity_1,EstBERT,0.13110668263338543
diversity_4,EstBERT,0.13110668263338543
diversity_3,EstBERT,0.13110668263338543
diversity_2,EstBERT,0.13110668263338543
diversity_5,EstBERT,0.13097616409600413
diversity_9,EstBERT,0.13063603614880703
diversity_10,EstBERT,0.12412068424065327
diversity_10,xml_roberta,0.11744223333426121
diversity_9,xml_roberta,0.11280331572643233
diversity_8,xml_roberta,0.11152131238883045
diversity_7,xml_roberta,0.11019248689333828
diversity_3,xml_roberta,0.10853924044842517
diversity_6,xml_roberta,0.10835913279282731
diversity_1,xml_roberta,0.10823959954829407
diversity_5,xml_roberta,0.10808554064423519
diversity_4,xml_roberta,0.1078988931414112
diversity_2,xml_roberta,0.10595722914092368
diversity_0,xml_roberta,0.10499440565359039
diversity_10,distilbertMulti,0.06864465146327892
diversity_9,distilbertMulti,0.06835697390844449
diversity_8,distilbertMulti,0.06505602875700915
diversity_7,distilbertMulti,0.0629733320419595
diversity_3,distilbertMulti,0.06173550124530517
diversity_2,distilbertMulti,0.06173550124530517
diversity_4,distilbertMulti,0.06173550124530517
diversity_1,distilbertMulti,0.06173550124530517
diversity_0,distilbertMulti,0.06173550124530517
diversity_5,distilbertMulti,0.06173550124530517
diversity_6,distilbertMulti,0.06127253828234221
