EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,2,2,2,2,0,3,1,0,13,uno; austraalia; mees; eesti; loop
2,2,2,2,2,0,3,1,0,13,uno; austraalia; mees; eesti; loop
2,2,2,2,2,0,3,1,0,13,uno; austraalia; mees; eesti; loop
2,2,2,2,2,0,3,1,0,13,uno; austraalia; mees; eesti; loop
2,2,2,2,2,0,3,1,0,13,uno; austraalia; mees; eesti; loop
3,1,2,2,2,0,3,1,0,13,uno; austraalia; mees; eesti; loop; sümpaatne
3,1,1,1,2,0,3,1,0,13,uno; austraalia; jalgpall; eesti; loop; enno
5,2,2,4,3,0,4,0,0,13,tammer; uno; jalgpall; eesti; loop; enno; austraalia; mees; habe
4,0,2,4,3,0,3,1,0,13,uno; jalgpall; eesti; loop; austraalia; mees; habe
3,2,1,4,3,0,2,1,0,13,uno; tammer; eesti; loop; austraalia; mees; habe
4,1,1,3,3,0,6,0,0,13,pere; uno; tammer; eesti; loop; enno; austraalia; mees; habe
