EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,2,9,0,1,8,2,3,0,11,mozart; gerretz; solist; dirigent; jüri; kammerorkester; pedagoog; interpreet; kontsert
2,2,9,0,1,8,3,3,0,11,mozart; gerretz; solist; dirigent; jüri; kammerorkester; pedagoog; interpreet; kontsert
2,2,8,0,1,8,3,3,0,11,mozart; gerretz; solist; dirigent; jüri; kammerorkester; pedagoog; interpreet; kontsert
2,2,7,0,1,7,4,3,0,11,mozart; gerretz; jüri; dirigent; solist; kammerorkester; pedagoog; interpreet; kontsert
1,2,4,0,2,6,4,3,0,11,mozart; gerretz; jüri; solist; dirigent; kammerorkester; pedagoog; interpreet; kontsert
1,2,5,0,3,4,4,3,0,11,mozart; gerretz; jüri; dirigent; solist; kammerorkester; pedagoog; interpreet; kontsert
0,1,3,3,4,3,4,3,0,11,mozart; gerretz; jüri; dirigent; solist; pedagoog; interpreet
0,1,4,4,4,4,7,3,0,11,mozart; gerretz; solist; jüri; dirigent; pedagoog; interpreet; kontsert
0,1,4,4,4,4,4,3,0,11,mozart; gerretz; solist; jüri; dirigent; pedagoog; interpreet; kontsert
0,0,3,5,3,3,4,3,0,11,mozart; gerretz; jüri; solist; dirigent; pedagoog; interpreet
0,2,3,6,4,3,3,3,0,11,mozart; gerretz; jüri; solist; dirigent; pedagoog; interpreet; kontsert
