EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,5,9,7,6,6,4,7,2,18,andrus; saar; eelarve; komisjon; ott; ansip; tulistamisjuhtum; euroopa; ilves; abikaasa; kristjan; indrek; päevakaja
6,5,9,6,8,5,4,8,2,18,andrus; eelarve; komisjon; ott; ansip; tulistamisjuhtum; euroopa; ilves; abikaasa; kristjan; päevakaja; indrek; saar
5,5,9,6,8,5,5,8,2,18,andrus; eelarve; komisjon; ott; ansip; tulistamisjuhtum; euroopa; abikaasa; ilves; kristjan; päevakaja; indrek; saar
5,5,8,7,8,4,6,9,3,18,andrus; eelarve; ott; komisjon; ansip; tulistamisjuhtum; euroopa; ilves; abikaasa; kristjan; päevakaja; indrek; saar
5,7,9,7,9,5,8,10,3,18,andrus; eelarve; ott; komisjon; ansip; tulistamisjuhtum; euroopa; abikaasa; ilves; kristjan; päevakaja; indrek; saar
4,5,10,7,9,7,7,6,2,18,andrus; komisjon; eelarve; ott; ansip; tulistamisjuhtum; euroopa; abikaasa; kristjan; ilves; päevakaja; indrek; saar
4,7,9,3,9,6,7,6,4,18,andrus; saar; eelarve; komisjon; ott; ansip; tulistamisjuhtum; euroopa; ilves; abikaasa; kristjan; indrek; päevakaja
6,6,10,6,8,8,6,8,3,18,andrus; eelarve; ott; komisjon; ansip; tulistamisjuhtum; euroopa; ilves; abikaasa; kristjan; päevakaja; indrek; saar
3,6,8,6,7,6,8,9,4,18,andrus; eelarve; ott; komisjon; ansip; tulistamisjuhtum; euroopa; kristjan; abikaasa; ilves; päevakaja; indrek; saar
3,5,10,6,7,8,6,7,4,18,andrus; eelarve; ott; komisjon; ansip; tulistamisjuhtum; euroopa; kristjan; ilves; päevakaja; indrek; saar
3,6,7,6,8,6,8,7,5,18,andrus; komisjon; eelarve; ott; ansip; tulistamisjuhtum; euroopa; indrek; kristjan; ilves; abikaasa; saar; päevakaja
