Keyword;Score
vanglas;0.022543556865820265
lae;0.013706051529202108
põranda;0.013276359701350276
ämbri;0.012793461943403315
kommunistliku;0.012686958871406714
salaja;0.012237346944249055
asjade;0.011925810539774985
ämber;0.011891566720241407
pandi;0.011871762113432095
sauna;0.011558189377399783
kinni;0.011516919573578657
korruselt;0.010817457765150971
pulbri;0.010632002774967847
mees;0.009967750978089798
1924;0.007570512019884395
levitamise;0.007570512019884395
lendlehtede;0.007568308002562639
aastal;0.007568308002562639
mõisteti;0.007564267962363494
arreteeriti;0.007564267962363494
raamat;0.007559686235829423
kasutasime;0.007557999869043534
sideme;0.007556435065697858
eluks;0.007554690804037825
noorkommunist;0.007554690804037825
allkiri;0.007548688988163494
pidamine;0.0075458889719448
nurk;0.007539571713821686
ajaks;0.007539571713821686
enn;0.007531567616230277
suuri;0.007524824219728511
ummitab;0.007521247394759753
räägib;0.007512071135269603
hammast;0.007511190427395583
martin;0.007509177102648425
sunnitööle;0.007509177102648425
kustutasime;0.007496438975660751
raskustega;0.0074858424700494615
morginson;0.007480095766221283
kirjade;0.007478275037505494
tauli;0.007458102507841896
võitlusest;0.007458102507841896
trükitähtedega;0.007443158366323545
kirjaga;0.007442961435404361
luba;0.007436128485763174
tihti;0.007414845764668467
seltsimees;0.007414684458668717
edasitoimetamise;0.007410793802302915
pisikese;0.00740110185733785
siineri;0.007392074648058159
tõestuskooli;0.007362269785075809
nurga;0.007362269785075809
käisime;0.007335847246220844
nädala;0.007335847246220844
kirjutatud;0.007323183286776011
välkkiirelt;0.007293075419562847
täideti;0.007291815116955976
paberit;0.007291671586687415
seotud;0.007287252666179974
viisist;0.007285116817924961
kavalust;0.007279467898293945
toimuma;0.007278961312476136
lasime;0.007264075247678613
nööriga;0.007264075247678613
saunas;0.007251474102862271
kahe;0.007251474102862271
ajal;0.007204958089868487
martel;0.007194436377360543
õpilane;0.007194436377360543
testikirjadega;0.007162812558355244
võttis;0.00715440605749826
nööri;0.00715440605749826
kasutades;0.007124705327890886
uuesti;0.007069389396667555
tarvitada;0.007060030204561949
sige;0.007057633299994709
sidepidamine;0.007056755587175811
risu;0.007051670356117985
pööningule;0.007051670356117985
kestis;0.007040780865852896
kavalusega;0.0069878927618028525
tallinna;0.006900755624616682
täitis;0.006898084023098293
tühjendas;0.006894891795933102
panime;0.006894891795933102
noore;0.006888595746808513
eestimaa;0.006888595746808513
esimesele;0.006861720158565758
vangla;0.006833031070406977
linnakomitee;0.006797579434524503
kaetud;0.006781652206081652
noorsooühingu;0.0067641790912064985
raamatuid;0.00676319250304633
ajalehti;0.006762323188645287
ümar;0.006753859532822141
pisikeste;0.006747129703933033
talundusele;0.006743861733130169
vesi;0.006736300938050724
korrusele;0.0067276308827067775
lõigati;0.006687605293876725
võtsime;0.0066683811331885055
juure;0.0066683811331885055
tühjendati;0.006667450490125621
vahialustega;0.006665490542631142
raamatud;0.006659616322447019
tiha;0.006639617351330582
teatega;0.006630684398160587
võtsid;0.00658692226156726
hoidma;0.006562097137703359
tekkega;0.006544926338919867
auk;0.006529016364765795
südamehaiguse;0.006478720208673456
värvi;0.006469787752735842
liige;0.006420599203770896
andsime;0.0064056854034709705
lasnamäe;0.006364226263510885
päikene;0.0063339602850066325
natuke;0.006333450754009688
korrusel;0.006332603037987201
põrandasse;0.00630888188429128
side;0.006294254107783016
raske;0.006284687436755291
suri;0.006284687436755291
lava;0.006284601203565337
laudsepatöötuppa;0.006216163433650023
mehed;0.006192189213765474
kitiga;0.006106262540218299
naist;0.006039904594428172
ehitatud;0.005788316476405618
esimeselt;0.0056918831087081345
paberite;0.00414747273644372
võitlus;0.004128881514770638
