Keyword;Score
mõisa;0.007742127652543901
no;0.005657884235648683
mõis;0.005435319189383719
pirgu;0.005412738396153657
elu;0.004863608715235603
tähendab;0.004634035408486151
kindlasti;0.0038386959976354587
eesti;0.0035191179905888726
ülikooli;0.00349289694576529
aasta;0.0034128580196715933
mõisas;0.0033882222265762684
mõttes;0.0033756345734883295
ilmselt;0.003019364939903367
lihtsalt;0.002944992832536637
10;0.002879337795573298
ajal;0.0028400113883091434
võtta;0.002722949118244715
hea;0.0027070091432507414
võimalik;0.002706622837465502
arvan;0.002703980840062323
korras;0.0027030794661947882
hästi;0.002637176936050799
aru;0.002587436120198402
paljud;0.002559860647833365
inimesed;0.002512850826307104
ütleme;0.0024270638410429884
asi;0.002362081575126389
tallinnas;0.002204432979711687
öelda;0.002186298468387119
tegelikult;0.002162740032871131
perekond;0.0021257727715147025
näiteks;0.0021216288602696593
tahaks;0.002090697268024862
aega;0.002070174303878415
tartu;0.0019397289150285598
kursuse;0.0019082941477009338
jäänud;0.0018761828334126582
suhteliselt;0.0018163455476446122
avatud;0.0018153223788393985
pidevalt;0.0017858526291391675
ütlesin;0.0017826416100095138
kasutada;0.001775448635340534
kaks;0.0017626542590415256
eestimaal;0.0017512507488267558
pärit;0.0017330619127302954
täna;0.0017296159070659277
üldse;0.001723614936118283
raha;0.0017122796081815242
korda;0.001706982525891048
inimene;0.0017000610167165308
tööd;0.0016978959238447022
elama;0.0016928317134294944
kolu;0.0016905755828107198
töötanud;0.0016734770753201295
parem;0.0016594588208044558
ema;0.0016123327512254115
osa;0.0015930454905687774
aastat;0.0015924641902754625
elada;0.0015638104734106949
niiviisi;0.0015366314606878393
suutnud;0.001493488498411928
lõpetanud;0.0014931245306169629
aeg;0.0014785306785728008
tütre;0.001477527784960469
kindlalt;0.0014701249406732938
mõte;0.0014694320564475462
päevad;0.001445706824775122
töö;0.0014398964269297344
möödunud;0.0014362637791241004
laste;0.0014296775158644174
plaan;0.0014278611390372213
juhtub;0.0014266760219982778
mõisaproua;0.0014173443798448698
nii-öelda;0.0014134829995313199
tore;0.0014125102513168704
suur;0.0014044218788132896
ongi;0.001401987299710272
õde;0.0013956103857643836
tunne;0.0013877626718197505
asja;0.001387118189945623
olukord;0.0013813988545196534
jääb;0.0013810594612318834
aastal;0.001380815092038849
nimelt;0.0013789327174159442
panna;0.0013755837513156441
loomulikult;0.0013683476082550067
töötab;0.0013631989330762095
norra;0.0013622798262797782
käib;0.001360449688392386
majapidajanna;0.001352597237469056
leian;0.0013483800242350878
rahvas;0.0013400231573713578
südamest;0.0013344345086711141
mõisad;0.0013321353801590786
kord;0.001330062151833948
proua;0.0013238579295434328
eriti;0.001317583907151462
vaja;0.0013148074855468472
praegult;0.0013129892933797765
100;0.0013108258825431198
inimestele;0.00130820755312313
torn;0.0013014548287936453
eestis;0.0013006728491699077
tihti;0.0013002954981950125
tõepoolest;0.0012880466599724239
pekk;0.0012848302196139983
ostis;0.0012787284782400164
kontrolli;0.0012380079647087187
küsimus;0.0012377164243360214
segu;0.0012313475963007193
elab;0.001214664654847551
tänan;0.001213941238030264
õppejõuna;0.0012032957245970341
psühholoogina;0.0011954832202945673
kooli;0.0011920930329894282
emotsionaalselt;0.0011915321644673283
kell;0.001189311166099336
aitab;0.0011890347525823485
positiivse;0.0011770923720576837
concordia;0.0011669053326019948
minutit;0.001163068032532448
inimestega;0.0011550350744104025
suurem;0.001153618206168077
kodu;0.001150688973581986
äärmiselt;0.0011371373783809699
lugu;0.0011323082882132012
tulevikku;0.0011276082641584282
lastega;0.001122428369636493
vastata;0.0011179540853782687
isiksuse;0.0011014315465372002
kilomeetrit;0.0011012561222764497
asju;0.0010981994654250071
tihtipeale;0.0010968182564822368
areng;0.001087828068822707
lubasin;0.0010853152918996632
silma;0.0010840332527778814
soe;0.0010762295119976803
jaa;0.001075849057508353
tahavad;0.0010638650981121308
kahe;0.0010637144262085885
vend;0.0010632630120928292
teada;0.0010625696157748005
türi;0.0010620730631846849
maakonna;0.0010595585429254892
päev;0.0010586919630879777
peadirektor;0.0010568056925050592
füüsilist;0.001056144064032075
õigust;0.0010511233967955558
arenduskeskus;0.0010485864544603138
tuttavad;0.0010478860941623713
määral;0.0010462370477808105
tänase;0.0010453999871220274
mart;0.0010427398086891328
oskaks;0.0010423209024675384
natuke;0.0010353249877103892
kooliharidust;0.0010298759018320181
ammu;0.0010288709570731706
ruhnus;0.0010284376770018945
sauna;0.0010272899928398277
hiljem;0.0010242889802485656
vanasti;0.001022169003410024
tegeleda;0.0010202478995493707
tea;0.0010172763887719065
mehega;0.0010167440273125185
ostnud;0.00100915822950835
äkki;0.0010071529626178776
helsing;0.0010071171871422716
rapla;0.0010048794334421268
väike;0.0010045346279609253
jälle;0.0010030637480054718
27;0.0010010414880644812
krooni;0.001000653308803698
abikaasaga;0.00100050003915897
niitvälja;0.0010004450485776788
ütlema;0.0010001551957594793
vahetevahel;0.0009975936891234237
õhtul;0.0009974887992951881
öelnud;0.0009940931163775475
muutuda;0.0009940678492220596
nojah;0.0009918785036931884
