Keyword;Score
signe;0.00894208928786865
naine;0.00829966819541485
ants;0.0051594687663235935
mõtles;0.0030356519869854724
ütles;0.0030045748560966886
tundis;0.0029751015194753798
vaatas;0.0028818913517765993
uuesti;0.0028050948829877924
samamoodi;0.0026701090570287684
paavel;0.0026285679873248127
taanieli;0.0025998232510722943
mees;0.002573498579795882
pilk;0.0024571497036633425
võttis;0.0023282349406474065
antsu;0.0022831809765019146
naise;0.0021707034564991652
ajaks;0.002161666289624427
kaks;0.0021053581126340625
jäi;0.0021020541663051766
suutis;0.0019876241640531672
tagantjärele;0.0019080388237789512
lasi;0.0018989862144154347
keeras;0.0018179797092696371
nägi;0.001753420735725429
hiljem;0.001744743979914072
palun;0.001723694693032611
kahe;0.0017234720715604368
kiiresti;0.0016800848604835122
paar;0.0016729047194123546
võtsid;0.001670469037966172
aastat;0.0016631437529599751
peas;0.0016574555779638191
istusid;0.001632033891185143
viis;0.0016064892540591266
käed;0.0015917956560973546
pikem;0.0015908427831446846
danielil;0.0015869129413544983
käsi;0.001579035794963001
istus;0.001577944252310091
parklas;0.0015755578080960525
ukse;0.0015680590409600592
pavel;0.0015638071451277529
vana;0.0015531147612961108
süda;0.0015512313151130612
kinni;0.0015407770992855114
vaja;0.0015311836125314596
anzori;0.0015091360975331607
magasid;0.0015002726464017433
jäänud;0.0014939524147781927
lahti;0.0014528648964823837
leidis;0.0014523032175873588
näis;0.0014483132484454698
vaatama;0.0014401538660080264
kooli;0.001342435031606828
kõrini;0.00130930498097962
kõrgete;0.001275271855006353
viimase;0.0012579576738127464
koridore;0.0012573576018139467
ilmselt;0.0012418451097858
peipsi;0.001238862977382727
keskkooli;0.001238661748717495
ajal;0.0012320636096131718
surnud;0.0012268350561388816
vere;0.0012173155331074836
maha;0.0012165875549899885
mõeldes;0.0012156584571775893
viimaks;0.0012140941958044863
silma;0.0012134595152845872
linna;0.0012086652907541216
tõusis;0.001205154902988141
ema;0.0012045229113515187
laguneda;0.0012018331238502797
tahad;0.0012017044200613896
orgaanilised;0.0011994533993170023
auto;0.001197926918057543
laps;0.001191747595472533
vaikselt;0.0011908450753971994
varsti;0.0011893471592550357
10;0.001187158271683275
tartus;0.0011859176635298668
elu;0.0011849920649924385
harjunud;0.0011838580787494283
vaadates;0.0011811120461025953
lapsega;0.00117599945001184
aeg;0.0011746127096538017
ilmuvad;0.0011723141912639006
ansule;0.001171888449175666
nõutult;0.0011716493680015907
paveli;0.0011690166393902668
jooksid;0.0011685798172587905
katki;0.0011675179892557742
rikkunud;0.001166103092899282
käis;0.0011635094143149366
ainuüksi;0.0011612693058725915
väsinud;0.0011533226818434372
nimetas;0.0011530439883970995
luges;0.0011512001934441565
ärganud;0.0011441889983658626
hoidsid;0.0011436645938895371
aastaid;0.0011433756207510626
ans;0.0011420677339285812
lõpuks;0.0011416012846377204
selget;0.0011409895234561237
näeb;0.0011403135243991916
astus;0.0011360269621527473
seljal;0.0011354001371293172
võõras;0.0011327410612885973
esimesel;0.0011316411702353008
järsku;0.001130414724237622
osa;0.0011292113449382507
teadis;0.0011268566536693917
silmad;0.0011242781324436496
sinnapaika;0.0011221902323155545
sammu;0.0011214440797903318
näiteks;0.0011206474591826075
vanem;0.0011161057370176106
üritas;0.0011157994041490263
näoga;0.0011142931163965618
kergem;0.0011096431866428034
tüüpi;0.0011095364627315108
seisis;0.001098119998276637
juuste;0.001097095829382385
antsul;0.0010928151832217403
värises;0.0010917343080848478
vajumas;0.0010884699084758287
laiali;0.0010858093111047941
tühiseks;0.001084802262901122
piisavalt;0.001084718803529149
vastust;0.0010840478829592453
selgelt;0.0010840179195829229
jälle;0.0010827497870307156
signet;0.0010791828000478573
kasu;0.0010782391480351524
nimi;0.0010780713706564362
pani;0.0010729706820039938
tumedate;0.0010707930880968514
hammaste;0.0010653860361212843
voodi;0.00106483356073374
tartusse;0.0010624652951992091
jääda;0.0010579055123256967
siine;0.0010493098346059063
töö;0.0010442325987570264
tartu;0.0010427809223216519
tõmbas;0.001041890546519007
osanud;0.0010343049902273196
öelda;0.0010318950603969512
veidi;0.001030491243262478
kogemata;0.0010297995193280787
käe;0.001029588429660507
korda;0.001027639500068505
tõstis;0.0010253653132332831
danieliga;0.001025364186149621
poe;0.0010212219780727102
söögi;0.001020952514599149
hääl;0.0010200681036849105
taaniel;0.0010150276528893298
kuulas;0.001006663489190908
panna;0.0009924399244098615
üheskoos;0.0009866375232287716
daniil;0.0009851953287529176
vale;0.0009774152120331783
silmadega;0.0009763410638075377
sõna;0.0009751275714276219
asi;0.0009746386980820682
küla;0.0009388625974810284
märkas;0.0009325751795288182
tükk;0.0009035817516847237
asju;0.0008995860023707299
aega;0.0008692934687475836
hein;0.0008543736610131466
pikalt;0.0008491562436395042
telefoni;0.0008277885327117544
kortsu;0.0008211335797893681
kivi;0.0008201456543282283
kuula;0.0008193602145996266
kord;0.0008145386220753772
kulmu;0.0008021670267199473
liivasambast;0.0007713097567374936
tormi;0.0007710651633065784
meelgavat;0.0007710455040968881
