Keyword;Score
viidi;0.006951727287586179
vene;0.005111090714775558
tea;0.004674593256528081
eesti;0.004340056586259962
toodi;0.003981032298375462
kaasa;0.0038376246836835893
inimesi;0.00343122040114984
hommikul;0.003330772611746727
maha;0.003157950632417002
laagrisse;0.0029945044134062093
pandi;0.0027060463564571426
päeva;0.00269638343271971
vagunist;0.002659607935948529
võeti;0.0026541278041218768
mees;0.0025972884708985473
aastal;0.002595241131385171
ajal;0.002542733117455928
selge;0.0025307812656181297
kaks;0.0025277448227038653
vagunite;0.0024017451013613094
kinni;0.002395347943151899
vagunisse;0.0023380187305449183
lasti;0.002333078974998293
viiakse;0.0022320870034168673
võtsin;0.002215975603748602
uulu;0.0021984153203469243
mäletan;0.0021901404201261562
lahti;0.0021850544617329384
jõudsime;0.0021079433669506866
elu;0.002096272547309225
suur;0.002092822040269914
vagunid;0.0020863192914177936
kaugel;0.0020703724768430555
no;0.002064233451068094
sakslast;0.0020585579140984076
mehed;0.00205019196341318
asjad;0.002034947485991468
korraga;0.002005064239684738
nägin;0.0020013956565419844
keelt;0.0020013429664168573
jälle;0.001998478590188114
ütles;0.001994872172414302
rääkis;0.001973814061872489
vähe;0.0019539692301604704
kusagile;0.0019533039346041415
võtta;0.0019394320321701971
eraldi;0.0019063518694434729
informatsiooni;0.0018761673191981124
niukse;0.0017858180443784443
saksa;0.0017718963195462027
vaguni;0.0017549014559011663
pöörata;0.0017472667320835836
mõtlesime;0.0017088431952275438
viidud;0.0017043149132381509
lase;0.0017015723455326886
hästi;0.0016851092650221223
isa;0.0016823164927504627
vanaisa;0.001660039824353841
inimene;0.0016580613161515925
pikem;0.0016517937819674775
laager;0.0016419380371777079
põlema;0.0016325528937907099
tänaval;0.0016243883587106554
laagri;0.001620931497785313
juulil;0.00161797023950581
vagunis;0.0016105280302757235
esimene;0.0016090955258398119
mehi;0.001604730970187063
meelde;0.0015877884735236044
varsti;0.0015840971299110479
aja;0.001581325724104035
sinimustvalged;0.001572574209007392
peatus;0.0015687402952519382
päeval;0.0015665742421277103
pärnusse;0.0015640318235232745
lastud;0.0015507348564153926
asja;0.0015503919678625812
20;0.0015408200649383685
laagris;0.0015351035502435156
inimesed;0.0015267700321665056
tore;0.0015193835628373271
torgati;0.0014557077862817776
jaamades;0.001442339454800534
nõukogude;0.0014350220285211915
kutsutud;0.0013944761816356655
vett;0.0013768766374878997
ohvitserid;0.0013768529447910325
kätt;0.0013711564592374698
jooge;0.0013451762521252844
teate;0.00132172416742029
käe;0.00131286661342429
kirjutatud;0.0013042641007869212
kadriorus;0.0012933030553892954
liialt;0.0012905226219768909
käega;0.0012846341877577679
arreteeriti;0.0012784289151023568
aknad;0.0012783911756114096
jaa;0.0012749908479457867
tööle;0.0012669669870531682
piima;0.0012609163974806287
inimest;0.0012562760862233383
näinud;0.0012521700142267033
ukraina;0.0012511869884577246
põrandal;0.001243226127100991
raudtee;0.0012383949774133316
venelaste;0.0012347677362283239
soolakala;0.0012272814611662003
18;0.0012271999992411937
vanematele;0.0012258562653382544
laskmine;0.0012226265873972516
tartu;0.0012215065102867309
lihtsalt;0.0012208437578699496
endine;0.0012198905141757388
ükskord;0.0012119968423163977
küüditatud;0.0012064401951225416
oskanud;0.0012054402543495949
rääkida;0.001204649323612889
verd;0.001203946407383861
üldse;0.0011892647601633684
vanemad;0.0011842291271659399
juuksed;0.001180388980465277
raske;0.0011732664002020205
lehmi;0.0011683990016799785
erialal;0.001167789131666002
sakslased;0.0011659993454356673
piiri;0.0011651149117906223
väikene;0.0011560269928633335
pealgi;0.0011554654262543045
15;0.0011547534157375539
otsustatud;0.0011544904588705533
toodud;0.0011540964814022682
jääb;0.001149395116384811
sõitsime;0.0011481448246689193
vaatasime;0.001146725056535995
aasta;0.0011458107783510324
hulk;0.0011455946564364087
vagun;0.0011422897448784706
jäänud;0.001136306612520244
köik;0.0011354533675446447
asju;0.0011353901889575428
kaugemale;0.0011302833241033435
nimi;0.001128019776497125
loomavagun;0.0011268079998949946
kummuli;0.0011261007914449097
terve;0.001123527888395634
täis;0.0011211285077951294
määratud;0.0011193520803869435
tahtsid;0.001114606154093965
jõudnud;0.001113969763147327
sakslaste;0.0011136030126492492
barakid;0.0011114909643672743
õhtul;0.0011106424044592114
teada;0.0011091272149044047
rahvas;0.0011005725458071857
sõdurid;0.0011004884663133037
vend;0.0010985164193124798
venelased;0.0010925775795310637
selgus;0.0010918712334829
inimeste;0.0010894138998729375
pikka;0.001087103508007124
peatusi;0.0010813537812203874
lätlastega;0.0010806668594150904
41;0.0010740997996538902
ilm;0.0010735166939427258
tuttavaid;0.0010728514736118543
ilmus;0.001069617314079959
surnud;0.0010692077571913103
lubati;0.0010673118349642909
keeles;0.0010595084985362856
nalja;0.0010585146259671997
mäleta;0.0010549948187683956
tihedalt;0.0010548408942260968
silla;0.001053793026945839
suunas;0.001046767623511397
sattusime;0.001043303654694216
40;0.0010408374468359471
toode;0.001037190979036182
lootsime;0.0010358518487590144
hiljem;0.0010331428752710682
sundasumisele;0.0010291121165385128
