Diversity,Highest Average Score
0.0,0.1542065394806623
1.0,0.1542065394806623
2.0,0.1542065394806623
3.0,0.1542065394806623
4.0,0.15516539543951824
5.0,0.16285194726822694
6.0,0.17599786453179125
7.0,0.1767973619708656
8.0,0.16800692537405643
9.0,0.16930126384718747
10.0,0.15637788686679294
