Diversity,Model,Mean Score
7.0,MiniLM-L12_multi,0.11725493762279969
6.0,MiniLM-L12_multi,0.1150977408973195
8.0,MiniLM-L12_multi,0.11490970539194653
9.0,MiniLM-L12_multi,0.11016393282754652
5.0,MiniLM-L12_multi,0.11005624803504921
4.0,MiniLM-L12_multi,0.10661032564627336
10.0,MiniLM-L12_multi,0.10655052289662713
1.0,MiniLM-L12_multi,0.10646330283477685
3.0,MiniLM-L12_multi,0.10646330283477685
2.0,MiniLM-L12_multi,0.10646330283477685
