Model,Average Score
LaBSE,0.2631007168395291
MiniLM-L12_multi,0.25417751337512806
MiniLM_multi,0.25134963301119834
distilbertMulti,0.24596125108338962
multi_e5,0.2441702688952783
EstBERT,0.22904188344873447
xml_roberta,0.22258241346595084
bertMulti,0.2076057543122113
est-roberta,0.20450038934954262
