Diversity,Model,Score
diversity_4,EstBERT,0.5450110705237124
diversity_3,EstBERT,0.542966037669856
diversity_2,EstBERT,0.5414686555752087
diversity_1,EstBERT,0.5399370555150999
diversity_0,EstBERT,0.5395098158444391
diversity_8,LaBSE,0.5300605215552326
diversity_7,LaBSE,0.527235348276499
diversity_5,EstBERT,0.5266220735557681
diversity_6,LaBSE,0.5262175759206202
diversity_4,multi_e5,0.5230492586857396
diversity_5,multi_e5,0.5219208644144144
diversity_6,multi_e5,0.5205016194436989
diversity_5,LaBSE,0.5196618588001457
diversity_9,LaBSE,0.519010047586286
diversity_10,LaBSE,0.5129108711874449
diversity_10,distilbertMulti,0.5128734264101911
diversity_3,multi_e5,0.5123058508589985
diversity_7,multi_e5,0.5118228634970121
diversity_9,distilbertMulti,0.5103479907557565
diversity_3,est-roberta,0.5094680109144764
diversity_2,est-roberta,0.5055989193125416
diversity_8,bertMulti,0.5017530873504816
diversity_7,bertMulti,0.5016524801117164
diversity_9,bertMulti,0.5011133210089608
diversity_1,est-roberta,0.5002214986500332
diversity_2,multi_e5,0.5001842706036462
diversity_4,est-roberta,0.49949183074312076
diversity_0,est-roberta,0.4993939404058083
diversity_8,multi_e5,0.49714728299067823
diversity_5,bertMulti,0.4961507835798341
diversity_8,distilbertMulti,0.4957724469850373
diversity_6,bertMulti,0.4953898884244602
diversity_10,bertMulti,0.4950952077057598
diversity_4,LaBSE,0.49376180287815996
diversity_10,xml_roberta,0.48977719410123954
diversity_5,est-roberta,0.4878435391339158
diversity_6,MiniLM_multi,0.4876497864259732
diversity_5,MiniLM_multi,0.48740570382585346
diversity_4,bertMulti,0.48732224791319223
diversity_1,multi_e5,0.48676233012868714
diversity_6,MiniLM-L12_multi,0.4843397320391644
diversity_7,MiniLM-L12_multi,0.48098971607072744
diversity_3,bertMulti,0.4803744657570767
diversity_0,multi_e5,0.4777990614285764
diversity_2,bertMulti,0.4775401220630839
diversity_6,est-roberta,0.47693676163400106
diversity_5,MiniLM-L12_multi,0.4766616037948598
diversity_9,multi_e5,0.47620714013464277
diversity_7,distilbertMulti,0.47602453286212315
diversity_4,MiniLM_multi,0.4753533622428101
diversity_10,multi_e5,0.47271555398696785
diversity_3,LaBSE,0.4724116685353786
diversity_6,EstBERT,0.4723471101481937
diversity_7,MiniLM_multi,0.47156969303486335
diversity_1,bertMulti,0.4696945396889927
diversity_9,xml_roberta,0.46889415218710884
diversity_7,est-roberta,0.46587698952520934
diversity_0,bertMulti,0.46580293746405715
diversity_8,MiniLM_multi,0.4639175005182487
diversity_8,MiniLM-L12_multi,0.462729403121818
diversity_3,MiniLM_multi,0.4592790497876927
diversity_8,xml_roberta,0.4584777857495866
diversity_4,MiniLM-L12_multi,0.45517816949228196
diversity_9,MiniLM-L12_multi,0.45504064507998976
diversity_9,est-roberta,0.4539409797289054
diversity_6,distilbertMulti,0.45304321772330025
diversity_8,est-roberta,0.45234535733348946
diversity_2,LaBSE,0.4507769054751769
diversity_9,MiniLM_multi,0.447681761211689
diversity_7,xml_roberta,0.4474936990922543
diversity_10,est-roberta,0.44714704330661503
diversity_10,MiniLM-L12_multi,0.44649655021430046
diversity_10,MiniLM_multi,0.44608441977985325
diversity_3,MiniLM-L12_multi,0.44565312007107677
diversity_2,MiniLM_multi,0.4455459495498195
diversity_7,EstBERT,0.4455189616836933
diversity_6,xml_roberta,0.4412349247329897
diversity_1,MiniLM_multi,0.44025034464637147
diversity_5,xml_roberta,0.43862585170725005
diversity_0,MiniLM_multi,0.4364291167352313
diversity_2,MiniLM-L12_multi,0.43434951366620617
diversity_4,xml_roberta,0.4340449213478109
diversity_1,LaBSE,0.4311019852896788
diversity_5,distilbertMulti,0.4304263681269615
diversity_3,xml_roberta,0.42880064710353666
diversity_2,xml_roberta,0.42851517023472646
diversity_1,xml_roberta,0.4252935567280252
diversity_1,MiniLM-L12_multi,0.42514804604484685
diversity_8,EstBERT,0.42431639629911044
diversity_0,xml_roberta,0.4240139335734021
diversity_0,LaBSE,0.4177142585751977
diversity_0,MiniLM-L12_multi,0.41576373663602767
diversity_4,distilbertMulti,0.41492871714246843
diversity_9,EstBERT,0.41418583809837684
diversity_10,EstBERT,0.4055651466648629
diversity_3,distilbertMulti,0.40054657897524254
diversity_2,distilbertMulti,0.3935587260224773
diversity_1,distilbertMulti,0.3857938044593101
diversity_0,distilbertMulti,0.3783653609892
