Diversity,Model,Score
diversity_0,EstBERT,0.48333396765582004
diversity_1,EstBERT,0.48282152104288323
diversity_3,EstBERT,0.4827315567559376
diversity_2,EstBERT,0.4826128434354699
diversity_4,EstBERT,0.4780222405542323
diversity_6,multi_e5,0.4590718673550201
diversity_4,multi_e5,0.4562997391277835
diversity_3,multi_e5,0.4463441751126219
diversity_5,EstBERT,0.44507624617957436
diversity_2,multi_e5,0.4445609781276706
diversity_5,multi_e5,0.44260385469841096
diversity_7,multi_e5,0.4363373950324415
diversity_9,distilbertMulti,0.4342904559607346
diversity_1,multi_e5,0.43363448129766496
diversity_6,LaBSE,0.43282253228654155
diversity_10,distilbertMulti,0.4298221315530397
diversity_2,est-roberta,0.4296249053711644
diversity_1,est-roberta,0.4295074511115533
diversity_0,multi_e5,0.4274925142701201
diversity_0,est-roberta,0.4274457838963773
diversity_5,MiniLM_multi,0.42554410580532875
diversity_9,LaBSE,0.42551536529632505
diversity_7,LaBSE,0.42415337558229715
diversity_6,MiniLM_multi,0.4236088862834219
diversity_8,LaBSE,0.4214496322868356
diversity_8,distilbertMulti,0.42113901187391894
diversity_4,MiniLM_multi,0.4202284941007851
diversity_3,est-roberta,0.42005748854497565
diversity_5,LaBSE,0.4197593160289239
diversity_8,multi_e5,0.41879810205274604
diversity_4,LaBSE,0.418320610647236
diversity_6,bertMulti,0.41792943960732915
diversity_10,LaBSE,0.41763503022223347
diversity_7,bertMulti,0.4166515958671531
diversity_9,multi_e5,0.41547017015683163
diversity_10,multi_e5,0.4149853928225961
diversity_9,bertMulti,0.41096428033515237
diversity_5,MiniLM-L12_multi,0.4102539103674294
diversity_8,bertMulti,0.4095038000307608
diversity_3,MiniLM_multi,0.40938982610860836
diversity_7,distilbertMulti,0.4091701840996217
diversity_7,MiniLM_multi,0.4087149525836316
diversity_3,LaBSE,0.4078052957152544
diversity_6,MiniLM-L12_multi,0.40710569040522604
diversity_10,bertMulti,0.407013253449528
diversity_4,est-roberta,0.4036591301571952
diversity_10,xml_roberta,0.402401363170713
diversity_4,MiniLM-L12_multi,0.4012030040011206
diversity_2,MiniLM_multi,0.40089048878251665
diversity_8,MiniLM_multi,0.39790308722352064
diversity_5,bertMulti,0.39749157331316776
diversity_1,MiniLM_multi,0.39586741771777895
diversity_8,xml_roberta,0.3944544625958455
diversity_7,MiniLM-L12_multi,0.3938174758677855
diversity_2,LaBSE,0.3934252925150758
diversity_8,MiniLM-L12_multi,0.39137220145695384
diversity_9,xml_roberta,0.39070919220003325
diversity_3,MiniLM-L12_multi,0.39059475406869626
diversity_0,MiniLM_multi,0.38967988205655907
diversity_5,est-roberta,0.3886847304598852
diversity_1,LaBSE,0.38639018589005686
diversity_9,MiniLM-L12_multi,0.38629369856627344
diversity_2,MiniLM-L12_multi,0.38618551207612095
diversity_1,MiniLM-L12_multi,0.3857885059747805
diversity_9,MiniLM_multi,0.38544685055417766
diversity_4,bertMulti,0.3850000907865975
diversity_7,est-roberta,0.38450926645211986
diversity_6,EstBERT,0.3844332433180472
diversity_0,LaBSE,0.38334176054996494
diversity_0,MiniLM-L12_multi,0.38283664302291753
diversity_7,xml_roberta,0.38281596537659485
diversity_6,est-roberta,0.3821131683217596
diversity_10,MiniLM-L12_multi,0.3820299581596021
diversity_3,bertMulti,0.3807584065449133
diversity_6,distilbertMulti,0.37808858538167106
diversity_9,est-roberta,0.37569503813466665
diversity_2,bertMulti,0.3750059134239991
diversity_1,bertMulti,0.3748264226743329
diversity_10,MiniLM_multi,0.3746013342283982
diversity_10,est-roberta,0.37322802439314307
diversity_6,xml_roberta,0.37292584185011945
diversity_8,est-roberta,0.3717865424622391
diversity_0,bertMulti,0.369266016305103
diversity_5,xml_roberta,0.3678544579011555
diversity_4,xml_roberta,0.3671359128010315
diversity_3,xml_roberta,0.36511159679387234
diversity_5,distilbertMulti,0.3623717361118032
diversity_2,xml_roberta,0.3596168109591742
diversity_1,xml_roberta,0.35590683217901997
diversity_0,xml_roberta,0.353660208188975
diversity_4,distilbertMulti,0.351038162612337
diversity_7,EstBERT,0.34843122511208163
diversity_3,distilbertMulti,0.3425208812372125
diversity_2,distilbertMulti,0.3353901675714111
diversity_8,EstBERT,0.33446122718774934
diversity_1,distilbertMulti,0.3310300300643438
diversity_0,distilbertMulti,0.3225339170919666
diversity_9,EstBERT,0.32045908768638387
diversity_10,EstBERT,0.3166344041712979
