Diversity,Highest Average Score
0.0,0.3451362639672753
1.0,0.32984402615310765
2.0,0.3091673406000031
3.0,0.282027451168447
4.0,0.2774790068510399
5.0,0.25416933867359565
6.0,0.26150382121318655
7.0,0.26493703119206213
8.0,0.2665938731365718
9.0,0.2658083095381857
10.0,0.26035487067207913
