Diversity,Average Score
diversity_5,0.487257627437667
diversity_6,0.48418451294360015
diversity_7,0.480909364906011
diversity_4,0.4809045978854774
diversity_8,0.4762799757670758
diversity_3,0.47242282551925935
diversity_9,0.47182465286574626
diversity_10,0.4698517125952483
diversity_2,0.46417091472254296
diversity_1,0.45602257346122727
diversity_0,0.4505324624057711
