Model,Average Score
multi_e5,0.5000378269248238
LaBSE,0.4909875312799837
EstBERT,0.4906771055980292
bertMulti,0.48835355282432874
est-roberta,0.4816604427898288
MiniLM_multi,0.46010606252349145
MiniLM-L12_multi,0.4529409305664817
xml_roberta,0.4441065305961755
distilbertMulti,0.44106192458655163
