Diversity,Model,Score
diversity_0,LaBSE,0.3451362639672753
diversity_1,LaBSE,0.32984402615310765
diversity_2,LaBSE,0.3091673406000031
diversity_0,MiniLM-L12_multi,0.2938806765607591
diversity_1,MiniLM-L12_multi,0.29132084783026474
diversity_0,EstBERT,0.2908302207815882
diversity_2,MiniLM-L12_multi,0.28875864638648435
diversity_1,EstBERT,0.2862504718268392
diversity_3,LaBSE,0.282027451168447
diversity_2,EstBERT,0.28033801521262824
diversity_3,MiniLM-L12_multi,0.2798011833701978
diversity_4,MiniLM-L12_multi,0.2774790068510399
diversity_0,MiniLM_multi,0.27714613066290056
diversity_1,MiniLM_multi,0.27641589297832847
diversity_2,MiniLM_multi,0.2756629807670829
diversity_3,EstBERT,0.2674832619412083
diversity_8,distilbertMulti,0.2665938731365718
diversity_9,distilbertMulti,0.2658083095381857
diversity_7,distilbertMulti,0.26493703119206213
diversity_3,MiniLM_multi,0.2647171428979994
diversity_9,multi_e5,0.26326284849672366
diversity_4,MiniLM_multi,0.26267188577198897
diversity_6,distilbertMulti,0.26150382121318655
diversity_10,distilbertMulti,0.26035487067207913
diversity_10,multi_e5,0.2601344987810416
diversity_4,LaBSE,0.25721430476796836
diversity_8,multi_e5,0.25686030027477397
diversity_5,MiniLM-L12_multi,0.25416933867359565
diversity_0,multi_e5,0.25286426697752806
diversity_5,LaBSE,0.251953520803624
diversity_5,MiniLM_multi,0.25021666612636684
diversity_4,EstBERT,0.25015960849913377
diversity_7,multi_e5,0.24989694076897379
diversity_5,distilbertMulti,0.24919672846169236
diversity_1,multi_e5,0.24831009429835538
diversity_10,bertMulti,0.2447172298900885
diversity_8,bertMulti,0.24323389889359961
diversity_9,bertMulti,0.2428257851587315
diversity_2,multi_e5,0.2402161038947675
diversity_10,xml_roberta,0.23844542972793745
diversity_4,distilbertMulti,0.23740571603032903
diversity_6,MiniLM-L12_multi,0.23708218338726594
diversity_5,EstBERT,0.23638672811441128
diversity_6,LaBSE,0.23624964939219326
diversity_8,MiniLM_multi,0.23608970219857733
diversity_6,multi_e5,0.23561933590145664
diversity_6,MiniLM_multi,0.23521688576874336
diversity_9,xml_roberta,0.2329370762440938
diversity_3,distilbertMulti,0.23139416098368626
diversity_7,bertMulti,0.2307896805875392
diversity_7,MiniLM_multi,0.2304700738526848
diversity_3,multi_e5,0.23035959856277194
diversity_0,est-roberta,0.23014189715608704
diversity_8,xml_roberta,0.2286606849128779
diversity_10,MiniLM_multi,0.22845695685749867
diversity_7,LaBSE,0.22793541602971426
diversity_9,MiniLM_multi,0.22778164524101058
diversity_5,multi_e5,0.2263810821960977
diversity_8,LaBSE,0.22600973271368008
diversity_1,est-roberta,0.22512928688289885
diversity_2,distilbertMulti,0.2250606025667945
diversity_7,xml_roberta,0.22487760558155295
diversity_1,distilbertMulti,0.22412419329705194
diversity_6,xml_roberta,0.22398345368082212
diversity_4,multi_e5,0.22196788769557088
diversity_7,MiniLM-L12_multi,0.22097645481262612
diversity_5,xml_roberta,0.2193318321542006
diversity_0,distilbertMulti,0.21919445482564678
diversity_2,est-roberta,0.21849109621220045
diversity_4,xml_roberta,0.2181737248294266
diversity_8,MiniLM-L12_multi,0.2180563204520893
diversity_9,MiniLM-L12_multi,0.2176740358263836
diversity_10,MiniLM-L12_multi,0.21675395297570219
diversity_3,xml_roberta,0.2165814128204479
diversity_6,bertMulti,0.21580513581132774
diversity_0,xml_roberta,0.2156509559316577
diversity_1,xml_roberta,0.21521083894987403
diversity_2,xml_roberta,0.21455353329256838
diversity_9,LaBSE,0.2144982798132953
diversity_10,LaBSE,0.2140718998255118
diversity_3,est-roberta,0.20989455386565808
diversity_5,est-roberta,0.20732960395679695
diversity_4,est-roberta,0.2041327529682793
diversity_6,EstBERT,0.20383084962470926
diversity_6,est-roberta,0.19946075723668602
diversity_8,est-roberta,0.19674788595763826
diversity_7,est-roberta,0.19564310055460726
diversity_0,bertMulti,0.19265262628381824
diversity_1,bertMulti,0.19018808262409914
diversity_2,bertMulti,0.18547220590822242
diversity_7,EstBERT,0.18436732321781343
diversity_3,bertMulti,0.18177548166583254
diversity_9,est-roberta,0.18176331034806267
diversity_10,est-roberta,0.18077003770605424
diversity_8,EstBERT,0.18030033855033853
diversity_5,bertMulti,0.1790147125454143
diversity_4,bertMulti,0.17718845806565106
diversity_9,EstBERT,0.17184949772449773
diversity_10,EstBERT,0.16766440244291123
