EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,3,3,2,1,2,3,2,2,16,ummelas; eesti; kitzberg; komöödia; august; ärkamisaeg; vilde; tragöödia
3,3,3,2,1,2,3,2,2,16,ummelas; eesti; kitzberg; komöödia; august; ärkamisaeg; vilde; tragöödia
3,3,3,2,1,2,3,2,2,16,ummelas; eesti; kitzberg; komöödia; august; ärkamisaeg; vilde; tragöödia
4,3,3,2,1,2,3,2,3,16,ummelas; eesti; kitzberg; komöödia; august; ärkamisaeg; vilde; tragöödia
3,3,3,2,1,2,4,2,3,16,ummelas; eesti; kitzberg; komöödia; august; ärkamisaeg; vilde; mart
4,3,2,2,1,3,5,3,2,16,olesk; peeter; ummelas; eesti; kitzberg; komöödia; august; ärkamisaeg; vilde; mart; tragöödia
5,2,5,2,1,3,5,4,2,16,olesk; eesti; kitzberg; komöödia; ärkamisaeg; mart; vilde; kirjandus; tragöödia
4,2,2,5,1,1,2,4,1,16,peeter; ummelas; eesti; kitzberg; komöödia; august; ärkamisaeg; vilde; mart
0,0,3,1,1,3,2,4,2,16,olesk; eesti; kitzberg; ärkamisaeg; vilde; mart
3,0,2,1,1,7,1,3,2,16,peeter; olesk; eesti; kitzberg; komöödia; august; vilde; mart; tragöödia
2,0,1,1,1,5,1,4,1,16,peeter; eesti; kitzberg; komöödia; august; vilde; mart
