EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,3,4,4,1,4,2,5,1,14,suursponsor; eesti; moekunstnik; moenädal; kollektsioon; disainer; jahilo; lilli
4,3,4,4,1,4,2,5,1,14,suursponsor; eesti; moekunstnik; moenädal; kollektsioon; disainer; jahilo; lilli
4,3,4,4,1,4,2,5,1,14,suursponsor; eesti; moekunstnik; moenädal; kollektsioon; disainer; jahilo; lilli
4,3,4,4,1,4,2,5,1,14,suursponsor; eesti; moekunstnik; moenädal; kollektsioon; disainer; jahilo; lilli
2,3,3,4,1,4,2,3,1,14,suursponsor; eesti; moekunstnik; moenädal; disainer; kollektsioon; lilli
1,4,2,4,1,3,3,4,1,14,suursponsor; eesti; moekunstnik; moenädal; kollektsioon; disainer; lilli
1,3,2,2,1,3,2,2,1,14,suursponsor; eesti; moekunstnik; disainer; kollektsioon; lilli
1,1,2,3,1,3,1,2,1,14,suursponsor; lilli; eesti; moekunstnik; privileeg; disainer
0,1,3,1,2,3,3,1,1,14,suursponsor; eesti; moekunstnik; privileeg; disainer; jahilo; lilli
2,3,0,0,2,5,2,1,1,14,suursponsor; moekunstnik; privileeg; moenädal; disainer; kollektsioon; jahilo; lilli
3,2,2,1,2,2,4,3,1,14,suursponsor; eesti; moekunstnik; privileeg; disainer; kollektsioon; jahilo; lilli
