Keyword;Score
teater;0.019897940114898992
aasta;0.011865188394880315
suhe;0.011763148170428053
vabariik;0.010375537529684509
päev;0.010356338247060379
toimuma;0.010189514759069747
Tšehhoslovakkia;0.010147162049028305
probleem;0.008333006488551106
kord;0.007898160497842093
sõprus;0.0076422490035356165
täna;0.007499476128378792
sõprusteater;0.007468450733753137
Vanemuine;0.007421712282874631
paik;0.007405056308378541
märk;0.007270447860550639
draamatrupp;0.007253849939850147
proov;0.007234002070213573
nimeline;0.0071996984443182714
NSV;0.007199292930544563
etendus;0.007167282378773979
aeg;0.007119796655609881
eile;0.007103895504422356
külalisesinemine;0.0070912316816330225
arvama;0.007078811575352872
näitleja;0.006913459879467414
ütlema;0.006871289375725213
Eesti;0.0068041505933841675
siinne;0.006783594515755963
jääma;0.006777948538800477
juht;0.006660755022092783
10;0.006580700149591955
ooperilavastus;0.005955133382257299
madu;0.005581626498125985
areng;0.005555233884416009
takso;0.005238801566742957
lootma;0.005198582507823961
inimene;0.00512448421482428
vaevalt;0.005032269617328035
alus;0.004965086303838698
paarkümmend;0.004904087176490906
meetrine;0.004794589880450111
vili;0.004784751215276325
auster;0.004751137443887254
Essen;0.004746845090745097
Tiina;0.004743528773281502
linn;0.004733489184542787
liit;0.004733368372142606
sealne;0.004730935556693079
meeleolukas;0.004712610630243041
suur;0.004709616341960347
lavastama;0.004702160741949936
trupp;0.004685284510510557
piir;0.0046792009887556985
nähtavus;0.004678866491862672
eelseisev;0.004678328330395644
raekoda;0.004674460326530112
suurem;0.004662785008232869
omavaheline;0.004633743110384302
asi;0.004621095103028866
väga-väga;0.004618070169716585
seoses;0.0046092233721981915
rääkima;0.0046054016003059545
kunanine;0.004586358823379108
hinnang;0.004585838958197838
tugevalt;0.004582919539255524
klaveriõht;0.004580656340944665
muusikainimene;0.004580028849897535
tööstusettevõte;0.004579063686277186
Poola;0.004574244476044659
Vilimaa;0.004572004475295445
mahuliselt;0.004557769728201529
moraavia;0.004544827331699069
pealinn;0.004543956715573803
programm;0.004541148066897027
Estonia;0.004537993891785525
laulma;0.004531504817861266
vanamoodi;0.004528577956587319
põhjus;0.004518510798837411
välisskulptuur;0.004504438748711319
lumetuis;0.004503355541618923
leping;0.0044803323167108815
Jaak;0.004477662506872481
tähelepanu;0.00445616343075691
grill;0.004452421110204391
valdavalt;0.00443430315802827
eripära;0.004428304557162956
riik;0.004412578515013697
hing;0.004400185706610229
paremini;0.00439989635124077
Ostrava;0.004399818456696682
esmakordselt;0.004398990323402569
pühendama;0.004398591354476374
lõpetama;0.004398097831166417
kork;0.004395574779814663
laudalüürika;0.004378422580817484
asetäitja;0.0043754310958562595
Ülo;0.004371875145446343
personal;0.004371117201004316
taas;0.0043673551598869525
ärasõidupäev;0.004364664399233964
Anthony;0.0043631152493810695
kontserdisaal;0.00436052625367515
sisuliselt;0.0043549270501043865
vastastik;0.004338497339156284
sõna;0.004332980365468414
meenuma;0.0043247787323252105
põhiline;0.004314048068200952
laupäevane;0.004308286244702876
moodi;0.004303954614544881
kandma;0.004297647294964356
viimane;0.004296594267451548
barbar;0.004272218269273644
plaan;0.004266129210031379
tornitaat;0.004258472670444172
onu;0.004254585928680178
publik;0.00423123454175753
lõplikult;0.004221946705651638
vastama;0.004218938063415853
saabuma;0.004217576156489978
küsitlemine;0.004204762015871246
kümneaastane;0.004180234226455764
panema;0.004174029305350867
õhtu;0.004173960553048985
väärneväärne;0.004164393511189416
vanem;0.004159362558134722
siiamaani;0.004151988561417029
Kaarel;0.0041173837428805996
kultuuriminister;0.0041147911566736285
viisaastak;0.004111736163051925
tõmbamine;0.004108174147395073
lõuna;0.004105117863234755
seekordne;0.004101303962474244
hõivama;0.004094516308702726
uus;0.004076901132316
andma;0.004069303765954157
Ird;0.0040680401639729205
kultuuriajakirjandus;0.004064020836842244
kaks;0.004061424860934465
mees;0.004057433447758958
tehniline;0.004051380855048432
järgne;0.004045727425566602
üleeelne;0.004022910042707278
orel;0.004019301034185736
siiasõit;0.004018554150364739
jätkumine;0.004011748559526292
palus;0.004009651404614349
tõus;0.004003029614342256
vastus;0.003999609585323691
Liit;0.003995072816809911
Orsis;0.0039912714659629655
edendama;0.003991156363049654
Olomoodsi;0.003985510339731128
omavaheliselt;0.0039737104273994866
side;0.0039710934511285045
vahetus;0.003962411930447742
kinnitama;0.003957456668268906
veerane;0.003950666740612277
Stegore;0.003950628998877887
moodne;0.003942941733379459
linnavalitsus;0.003936048412037608
tugevasti;0.00393494343979241
hektar;0.003929744325871851
tugev;0.003926213315316785
mari;0.003924853016812464
eelnema;0.003916181874831591
rahule;0.003914845791233051
seoema;0.0039022260965965935
esitama;0.0038899960534406236
niu;0.0038862899559613754
Astrahan;0.0038798630920463765
Tallinn;0.003856890130399378
balletiprogramm;0.0038445079193020156
varem;0.00384049106834532
Tartu;0.0038238893209987363
pidanud;0.003823003257622904
teatritrupp;0.003812505231706928
vastuolumahutus;0.003807321282114115
kestnud;0.0037899363978225577
pandma;0.0037814945885102213
kevad;0.003764463000734104
