Keyword;Score
inimene;0.014881969762127576
asi;0.011779436041563437
aeg;0.010696774514234347
rääkima;0.008494289625843959
ütlema;0.008378578309784019
aasta;0.008291892697819868
võtma;0.006052770613590906
lugema;0.00580074593331657
kirjutama;0.005705083618790003
käima;0.005228014914693886
teadma;0.004592987985895361
panema;0.0043324884928487226
vaatama;0.004305381388441973
sõitma;0.0042894583521599725
üldse;0.00426022022647724
psühhiaater;0.004255739727284209
näidend;0.00415182078432279
vahing;0.004090750294263597
nägema;0.004023943082448272
suur;0.0036522408946645848
Vahing;0.003443237984336188
aru;0.0033253871473411
andma;0.0033052094884722855
Tartu;0.0033031632716320914
huvitav;0.003290736631940863
looming;0.003276757877569688
Eesti;0.0032726920692449854
ühiskond;0.0032350884663035467
esimene;0.0031463036140507035
riik;0.002991400603476761
eriti;0.002876504817866003
psühholoogia;0.0028334213848253157
kord;0.002765079173886939
tekst;0.002690380962551521
hea;0.0026597204205788204
tähtis;0.002659600735427016
Tallinn;0.002639551983042094
mõtlema;0.0026288853223946297
keeruline;0.0025858125988756646
elama;0.0025417182585935004
tegelikult;0.002527437459606046
identiteet;0.0025059677897787966
tänapäev;0.002465341981544863
kirjanik;0.0024336739816212915
hunt;0.0024003648536390977
viis;0.002385273517328575
elu;0.002364092236638546
oluline;0.002262066206958697
nõukogu;0.0022609598629117107
meel;0.002254313932207609
tollal;0.0022541677848379404
oskama;0.0022309503048282757
mäng;0.00221270869566568
vastama;0.0022065848251682256
takso;0.0021018566399110517
lugu;0.002065922443534981
tähendama;0.0020642576868825048
väike;0.0020559094877264385
nimi;0.0020480403271288705
koht;0.002030094688706987
selge;0.002022760675330699
algus;0.0020009665067369435
tahtma;0.0019663749290345766
raske;0.0019024135454152177
tooma;0.0018967366643095277
mees;0.0018739831462618584
kasutama;0.0018588460629649153
Vaino;0.0018566527972086514
jääma;0.0018333217011876535
õppima;0.001778525934190052
tunduma;0.0017753458577443157
kaks;0.0017704642661712335
näitama;0.001741988988101656
masin;0.0017377364550429052
saun;0.0017350698280452388
võim;0.0017324415899569103
kirjandus;0.0017055071657754287
separaat;0.0016994882042284543
tegemine;0.0016775051608038587
sündima;0.0016513308437704952
mäletama;0.0016493880138650989
niukne;0.0016483581276903092
pealkiri;0.0016451069952024694
seltskond;0.0016369682107680115
mõte;0.00162711374498418
lihtsalt;0.0016132298571106941
vilistama;0.0016018106497432412
võimalik;0.0016014913015943316
teater;0.0015978970302011788
töötama;0.0015949660055899807
ajakiri;0.0015857185028934986
tegelema;0.0015839334032193612
kirjutamine;0.0015583608808782323
igavene;0.0015547017552584815
naerma;0.001552759470234098
arvama;0.0015422381047941343
kool;0.0015414981213319524
roll;0.0015375800221820504
küsimus;0.0015175268485903635
jutt;0.0014991868474921069
arst;0.0014927818375009446
õhtu;0.0014908867177833962
ilus;0.0014720084685475921
ekspertiis;0.0014636490740531523
ostma;0.0014588910317602072
lõpuks;0.0014189712821432608
tellima;0.0014175283968097118
Ingo;0.0014055041496706363
Moskva;0.0014025458658124361
samamoodi;0.001401337584079287
novell;0.0013988298019875025
suhe;0.0013955690551704064
täpselt;0.0013949827051738886
kinni;0.0013921674137743817
mängima;0.001390231012482886
natukene;0.0013856162991006831
uus;0.0013765881769424932
raamat;0.0013663879001244738
jõudma;0.001360987152716351
ajastu;0.0013528264640399613
otse;0.0013436446974496117
Peeter;0.001335255337964495
päev;0.0013351277976367025
huvitama;0.0013162723179926503
tore;0.0013157798360352395
ilmselt;0.0013150035237082395
jällegi;0.001314509323198602
norm;0.001298117616005279
valitsema;0.001295380059057088
dramaturg;0.0012952937806048846
tohtima;0.001293176347347257
külg;0.0012891994792596497
viima;0.001288122228079367
natuke;0.0012857946428001324
naine;0.001279513508628346
eriline;0.0012672005255057175
lugemine;0.0012555243244017364
keelama;0.0012531367624673234
suhteliselt;0.0012454050493266435
tõsiselt;0.0012426104139172877
tross;0.00123945969319582
Unt;0.0012377148382336607
psühhoanalüüs;0.00122926169577465
maksma;0.0012289397101924624
käsi;0.0012123081393981506
eesti;0.001209553257335518
näide;0.0012059648434725055
kuulma;0.0012046756889503476
käitumine;0.0011980402970196752
tihtipeale;0.0011885519690784212
psühhiaatria;0.001182915797652995
nali;0.0011704582499412746
õige;0.001170238944385674
teema;0.0011674538128494487
hommik;0.0011636233424740477
väikene;0.0011621946441884934
istuma;0.0011567850074992417
viimane;0.0011560041823171568
trahv;0.0011529239201590045
küsima;0.0011493959687533845
hoidma;0.0011451668106219923
meeldima;0.0011449650428579604
ehitama;0.001138253481279005
koer;0.001130394301711738
soovitama;0.0011284783277853612
hulk;0.0011251247658372388
vana;0.00112463251281189
fantaasia;0.0011135487068583835
ükskord;0.0011084635582167739
raha;0.0011022652182995517
veebruar;0.001089437779180642
lause;0.0010855938434421767
olulisem;0.0010841216058588713
maha;0.0010825844772339313
peksma;0.0010814822951628375
Luiga;0.0010812477042880567
pakkuma;0.0010790450202941971
distants;0.001078536976910594
maa;0.0010778432004966048
täna;0.0010739286062817594
