Keyword;Score
teadma;0.01337595101896224
kirjutama;0.013180079908391502
meeldima;0.012125171152990246
ütlema;0.011914631522664813
mees;0.011211109346306902
lugema;0.010489790748732191
inimene;0.010285417353290664
Aarne;0.009944890721165351
küsima;0.009771936876004372
elama;0.00915099184936252
tahtma;0.008503876695642811
aasta;0.008485217858953469
esimene;0.007850392224298985
romaan;0.0071824203713052905
Unt;0.00706763179781096
Mati;0.006934778611996016
rääkima;0.0069222659012808056
vaikne;0.006727263274413115
aeg;0.006597814367515141
lihtsalt;0.006539422418108197
meeldiv;0.0063032682494387786
kuulma;0.006278678528952426
luuletaja;0.0062543315420384785
mure;0.005985795077354652
Indrek;0.005551109872168042
kirjandus;0.005153629763421795
noormees;0.005110860288742745
kaks;0.005023258730548929
mäletama;0.004979048599756665
leidma;0.004915953014414998
viimane;0.0048626631485028365
õigus;0.004820641760552836
armastama;0.004797828428617473
klass;0.004774189677320686
küsimus;0.004769201931406178
imelik;0.004751310814121282
elu;0.00471376010031661
tegelikult;0.0047033646171908885
üliõpilane;0.004685597164876284
vastama;0.004645543126936462
pea;0.00461690799118436
asi;0.004607546653073525
aastane;0.00454733767213319
kord;0.004499415878488382
eesti;0.004492240047137191
tulevik;0.0044731045771987275
kunst;0.004443149501575588
oskama;0.004370539956747454
naerma;0.004348498513768085
tundma;0.0043391684321378516
rahulik;0.0043073206930328
ausus;0.0041754981452360555
kultuurne;0.0041373285999008426
kommunism;0.004134384210274773
kavatsema;0.004099927611808725
jutt;0.004098226454764721
tunduma;0.0040551853647674725
ausalt;0.003933596159076105
irooniana;0.0037697899503211932
1964;0.0036488053136485236
lahutus;0.0036479509439972515
kollane;0.0036347443045352977
kass;0.003435232468481219
naeratav;0.0033772883605347843
pisar;0.0033757630637572264
armukadedus;0.0033742324448806657
mõtlikult;0.0033689785480103384
maja;0.0033609336839254276
täiuslik;0.0033576487065415045
valge;0.0033433875744503794
keha;0.003330099786312127
seee;0.0033021595435218515
ajaleht;0.003297138476052561
antiikriietus;0.0032851864057773855
tänav;0.0032367772951859813
ahne;0.003220509718731196
naeratama;0.0032177493514078375
liikuma;0.0031993668759701683
esindaja;0.003174110607067444
suutma;0.003167201782880111
Hindrek;0.003149801462591182
mõistatus;0.003144525509923438
osa;0.003144525509923438
vaatama;0.0031099328815698043
tiit;0.0030771238795401544
järsku;0.0030594793620402723
lahendus;0.0030574302022204278
elav;0.0030574302022204278
nõtkelt;0.0030487264282148315
ilmutama;0.0030449799575209355
salamisi;0.0030434158485558166
nädal;0.003034875360195765
tähendavalt;0.0030347281424151175
leppima;0.0030302823292503393
atribuut;0.00301613605941641
ajalugu;0.002999716351196691
eru;0.002998524602286911
liidlema;0.0029934934501183365
täna;0.002991327303126147
päev;0.0029887022186624295
kino;0.0029784457326929277
kimbutama;0.0029784191377811523
vaja;0.002967304160749056
sööma;0.0029668133350616048
tõsinema;0.0029605849588980925
jääma;0.0029575132162472945
laps;0.002955648225388986
kuu;0.002951760028408395
edev;0.0029398566202850102
Luige;0.0029360011549318813
laga;0.0029295148632182957
rahutus;0.0029261109164139187
aru;0.0029260054429195584
nägema;0.0029188780513914447
klassik;0.0029095616885834903
tutvustama;0.0029025504571529503
teater;0.002892285340580005
laan;0.0028905940040517128
imetlema;0.002888858577552932
mulgaliseerimine;0.002886396285998843
piir;0.002877810111210451
häbelik;0.0028772718345120253
Ivo;0.0028769438259389933
etapp;0.002870868519465008
kabe;0.002861384715601961
49;0.002852677869155328
käsi;0.002852677869155328
vananemine;0.0028462695978568294
poolne;0.002844667581366909
kadu;0.002838522814040367
kultuurselt;0.002837891440066468
nina;0.002836817479433088
hääl;0.002832522604913109
asuma;0.0028211451845302606
hull;0.0028045237932804888
raske;0.0028026400962417788
maailm;0.0028000392436116073
indema;0.0027955101194942263
lühike;0.002793152582915898
lemmiklavastaja;0.002782540378950548
tingimata;0.0027725359206607694
tasane;0.0027719679628805394
mõte;0.002770198731871524
mõistagi;0.002747917682466422
imelaps;0.0027463752824682395
ilmuma;0.0027332438993093403
laiem;0.0027329376643095886
Viivi;0.0027239367837213905
sügis;0.002722733806742296
naine;0.002716843638797428
Eesti;0.002715336939213042
lahendama;0.002712378053622814
Ivol;0.0027119562817320576
auditoorium;0.002710325537379158
andestama;0.0027093316188347106
keskkool;0.0027081405229807025
mikrofon;0.0027040356428029173
koka;0.0027003032250702344
kohtuma;0.0026999846454951
raadio;0.002696641536788626
tulevikupärasem;0.0026931860782509207
Tammsaaret;0.002691375733288234
seisukoht;0.002690915896428425
vaikselt;0.0026879785425612934
Tomson;0.002687444640318763
kuivendatud;0.0026855825608244222
pakett;0.0026831622996819193
riiklik;0.0026784324461017655
roosa;0.0026730247533993936
tunne;0.002666055210970529
kähine;0.0026653040381931026
kodune;0.0026587478762555416
mängima;0.0026582657066275923
20;0.002644046730371421
Liimeon;0.0026430763781746776
puhas;0.002640988423297487
täitsa;0.00263380832132799
veidi;0.0026325075510355723
eriti;0.0026308250111937584
sootuma;0.0026301833977565242
