Diversity,Model,Score
diversity_6,multi_e5,0.2575768317748452
diversity_3,EstBERT,0.25615720332967495
diversity_1,EstBERT,0.255799880913529
diversity_2,EstBERT,0.255799880913529
diversity_0,EstBERT,0.2554030555167036
diversity_4,EstBERT,0.2548173760030055
diversity_5,multi_e5,0.2515330849156958
diversity_5,EstBERT,0.24879592084997143
diversity_4,multi_e5,0.24706747587255842
diversity_3,multi_e5,0.24095151394777298
diversity_0,multi_e5,0.24015379315005217
diversity_2,multi_e5,0.24002558802184706
diversity_1,multi_e5,0.24002558802184706
diversity_7,multi_e5,0.23677886097868037
diversity_6,EstBERT,0.2226431279800733
diversity_5,MiniLM_multi,0.21483391071910166
diversity_8,multi_e5,0.20902947879624867
diversity_7,MiniLM_multi,0.2069233919006881
diversity_9,multi_e5,0.2069166616311869
diversity_6,MiniLM-L12_multi,0.20669901910859084
diversity_4,est-roberta,0.2066908549444669
diversity_3,est-roberta,0.20649280453808316
diversity_2,est-roberta,0.20643204455407757
diversity_0,est-roberta,0.20629709178754585
diversity_1,est-roberta,0.20629709178754585
diversity_6,MiniLM_multi,0.20385692407867329
diversity_7,EstBERT,0.2024776297356277
diversity_4,MiniLM_multi,0.20244492518718527
diversity_8,MiniLM_multi,0.2010448932779944
diversity_3,MiniLM_multi,0.20074502015394688
diversity_1,MiniLM_multi,0.20074502015394688
diversity_2,MiniLM_multi,0.20074502015394688
diversity_0,MiniLM_multi,0.20074502015394688
diversity_5,LaBSE,0.199657499893181
diversity_4,LaBSE,0.19790805504647094
diversity_10,multi_e5,0.19781727263486812
diversity_5,MiniLM-L12_multi,0.19775057121909548
diversity_9,MiniLM_multi,0.19706648101926738
diversity_5,est-roberta,0.19662334383786914
diversity_9,LaBSE,0.19586004401897072
diversity_7,MiniLM-L12_multi,0.19570220307823508
diversity_6,LaBSE,0.19408634646418443
diversity_10,LaBSE,0.1938936346066119
diversity_8,EstBERT,0.193531243037435
diversity_7,LaBSE,0.19260346514319682
diversity_3,LaBSE,0.1922585955114335
diversity_10,MiniLM_multi,0.19115658657170526
diversity_8,MiniLM-L12_multi,0.1906269119883671
diversity_2,MiniLM-L12_multi,0.18961448792292446
diversity_1,MiniLM-L12_multi,0.18961448792292446
diversity_0,MiniLM-L12_multi,0.18961448792292446
diversity_3,MiniLM-L12_multi,0.18915152495996151
diversity_0,LaBSE,0.18849889735880446
diversity_2,LaBSE,0.18836421722412433
diversity_1,LaBSE,0.18803593439584151
diversity_4,MiniLM-L12_multi,0.18801870716047703
diversity_9,MiniLM-L12_multi,0.18747648574144962
diversity_8,LaBSE,0.18583160664584814
diversity_10,MiniLM-L12_multi,0.1839396892046531
diversity_6,est-roberta,0.1769960271926216
diversity_6,bertMulti,0.1740413442909573
diversity_7,bertMulti,0.17402248993696362
diversity_9,bertMulti,0.17332320350406005
diversity_10,bertMulti,0.17315076669785132
diversity_10,EstBERT,0.1724692806381403
diversity_9,EstBERT,0.1664340088112018
diversity_7,est-roberta,0.16457245977086019
diversity_8,bertMulti,0.1617107031971583
diversity_5,bertMulti,0.16167448097711257
diversity_0,bertMulti,0.16151084547356478
diversity_1,bertMulti,0.16108349504621436
diversity_2,bertMulti,0.16108349504621436
diversity_4,bertMulti,0.1606822604783131
diversity_3,bertMulti,0.1606205320832514
diversity_10,distilbertMulti,0.15942102228505736
diversity_9,est-roberta,0.15706012497421168
diversity_9,distilbertMulti,0.15697403278982225
diversity_10,xml_roberta,0.15604872944965822
diversity_8,est-roberta,0.15341059718575198
diversity_10,est-roberta,0.15284918987769866
diversity_9,xml_roberta,0.1458665153025318
diversity_8,xml_roberta,0.14461463884890097
diversity_8,distilbertMulti,0.14361451681846418
diversity_3,xml_roberta,0.1408209945512577
diversity_1,xml_roberta,0.1408162400465032
diversity_4,xml_roberta,0.14069278942305258
diversity_5,xml_roberta,0.14066226439252755
diversity_0,xml_roberta,0.13947539594908015
diversity_2,xml_roberta,0.13918444591470908
diversity_7,xml_roberta,0.1391087995824838
diversity_6,xml_roberta,0.13856914917441232
diversity_7,distilbertMulti,0.13661035926386805
diversity_6,distilbertMulti,0.12978295413163835
diversity_5,distilbertMulti,0.12905666108916883
diversity_4,distilbertMulti,0.12815478518729292
diversity_3,distilbertMulti,0.12815478518729292
diversity_2,distilbertMulti,0.12815478518729292
diversity_1,distilbertMulti,0.12815478518729292
diversity_0,distilbertMulti,0.12815478518729292
