Model,Average Score
multi_e5,0.23344328634050934
EstBERT,0.22584805524808108
MiniLM_multi,0.20184610848821843
LaBSE,0.19245439057351524
MiniLM-L12_multi,0.19165532511178213
est-roberta,0.1848837845864302
bertMulti,0.1657185106119692
xml_roberta,0.14235090569410158
distilbertMulti,0.13602122475586215
