Diversity,Highest Average Score
0.0,0.3187133252263541
1.0,0.3187133252263541
2.0,0.3187133252263541
3.0,0.31842937460907017
4.0,0.32000297076599965
5.0,0.3306973803296043
6.0,0.32677750390018195
7.0,0.31837240380209936
8.0,0.2878998697571969
9.0,0.2825102184059872
10.0,0.28005508775710014
