lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kallis;ADJ;O;1;no;125444;281;932020281;26.252845800404707
seltsimees;NOUN;O;1;no;8827;281;932020281;339.96549630758074
,;PUNCT;O;25;no;1;281;932020281;88873.6156485582
praegu;ADV;O;1;yes;544031;281;932020281;6.087991386269081
mina;PRON;O;12;yes;11806985;281;932020281;3.3708324498060134
andma;VERB;O;5;no;1683851;281;932020281;9.843951764565745
üle;ADP;O;2;yes;1448447;281;932020281;4.577497144290487
suurim;ADJ;O;1;no;223704;281;932020281;14.769359647467583
põlevkivikaevandus;NOUN;O;1;no;404;281;932020281;2483.293270684946
sümboolne;ADJ;O;1;no;13147;281;932020281;235.65064238051232
võti;NOUN;O;2;no;66417;281;932020281;98.50964867268463
auto;NOUN;O;1;no;800766;281;932020281;4.138378902498757
põlevkivitootja;NOUN;O;2;no;19;281;932020281;6976.221705129779
.;PUNCT;O;15;no;1;281;932020281;53324.568960419696
olema;AUX;O;5;yes;44175299;281;932020281;0.37542638659670924
väga;ADV;O;1;yes;2228455;281;932020281;1.4881804474163183
meeldiv;ADJ;O;1;no;85359;281;932020281;38.448150948986125
tunne;NOUN;O;1;no;252383;281;932020281;13.097250094469658
et;SCONJ;O;2;yes;12219169;281;932020281;0.5429192700878557
ehitaja;NOUN;O;2;no;25861;281;932020281;247.62151697528594
edukas;ADJ;O;1;no;88185;281;932020281;37.22891724661109
lõpetama;VERB;O;3;no;317669;281;932020281;31.23444636360189
kaevandus;NOUN;O;4;no;9848;281;932020281;1230.8070195160929
esimene;ADJ;O;1;no;1425681;281;932020281;2.325599252313299
järg;NOUN;O;2;no;26510;281;932020281;241.76530220423908
ehitus;NOUN;O;3;no;99875;281;932020281;98.7166017963468
ja;CCONJ;O;9;yes;30008401;281;932020281;0.9947610424173856
see;DET;O;2;yes;18819336;281;932020281;0.35252039552153863
kes;PRON;O;2;yes;3572087;281;932020281;1.856841032379685
tooraine;NOUN;O;1;no;24879;281;932020281;128.5392881484874
keemiatööstus;NOUN;O;1;no;2183;281;932020281;1065.074983152545
energia;NOUN;O;2;no;183651;281;932020281;35.943329544780156
tootmine;NOUN;O;1;no;113390;281;932020281;29.020919724398087
ehitama;VERB;O;1;no;248416;281;932020281;13.305620672532438
kulutama;VERB;O;1;no;66136;281;932020281;49.468139351741165
palju;ADV;O;1;yes;2035102;281;932020281;1.6295062559161069
tahe;NOUN;O;2;no;53495;281;932020281;121.89769515357574
suur;ADJ;O;1;no;1643508;281;932020281;2.0175440468415387
kaasaegne;ADJ;O;1;no;76622;281;932020281;42.77960267288327
ei;AUX;O;1;yes;10371475;281;932020281;0.31986116306647117
säästma;VERB;O;1;no;43577;281;932020281;74.5406246275473
aeg;NOUN;O;1;no;2446460;281;932020281;1.3556186118989562
jõud;NOUN;O;1;no;201731;281;932020281;16.370673686327933
töötlus;NOUN;O;1;no;9001;281;932020281;334.0102083202332
puhkepäev;NOUN;O;1;no;7163;281;932020281;409.8482842708904
ületund;NOUN;O;1;no;2471;281;932020281;974.9369381751007
edukalt;ADV;O;1;no;61391;281;932020281;53.23442539124448
ehitustähtaja;NOUN;O;1;no;1;281;932020281;3555.9035970257873
monteerija;NOUN;O;1;no;970;281;932020281;1744.3190308999187
kollektiiv;NOUN;O;4;no;23718;281;932020281;538.2601913154443
paljurahvuseline;ADJ;O;2;no;510;281;932020281;4600.856460721874
töötama;VERB;O;3;no;495634;281;932020281;20.04028884965671
eestlane;NOUN;O;1;no;236274;281;932020281;13.986703075139694
venelane;NOUN;O;1;no;61440;281;932020281;53.19260396502774
ukrainlane;NOUN;O;1;no;10091;281;932020281;300.9819531063159
valgevenelane;NOUN;O;1;no;3110;281;932020281;820.8098778972729
leedulane;NOUN;O;1;no;5886;281;932020281;486.61195428701467
lätlane;NOUN;O;1;no;23655;281;932020281;134.93827781440186
aserbaidžaanlane;NOUN;O;1;no;249;281;932020281;2809.2067737369457
usbeks;PROPN;O;1;no;1;281;932020281;3555.9035970257873
daal;NOUN;O;1;no;18;281;932020281;3492.272996333971
palju;PRON;O;1;yes;2035102;281;932020281;1.6295062559161069
teine;DET;O;1;yes;2488232;281;932020281;1.3328692469736785
rahvus;NOUN;O;1;no;38157;281;932020281;84.8762683089952
esindaja;NOUN;O;1;no;168757;281;932020281;19.55182585067583
