lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;156408;6459;932020281;0.9230324392703215
taas;ADV;O;2;no;242975;6459;932020281;1.1870419507198595
kõik;DET;O;6;yes;3161580;6459;932020281;0.27406047766005603
filmihuviline;NOUN;O;1;no;617;6459;932020281;93.75599822428231
sügishooaeg;NOUN;O;1;no;2149;6459;932020281;47.136964209685864
olema;AUX;O;335;yes;44175299;6459;932020281;1.0942702652341607
hakkama;VERB;O;12;yes;1534212;6459;932020281;1.1285632270317107
ja;CCONJ;O;176;yes;30008401;6459;932020281;0.8463155896023418
kõige;ADV;O;11;yes;1014102;6459;932020281;1.5646856512388316
huvitavam;ADJ;O;2;no;26290;6459;932020281;10.635796394241419
muidugi;ADV;O;8;yes;425640;6459;932020281;2.7083712593021314
see;PRON;O;146;yes;18819336;6459;932020281;1.119454232687552
,;PUNCT;O;649;no;1;6459;932020281;100373.2561734377
et;SCONJ;O;211;yes;12219169;6459;932020281;2.4916155441991146
mis;PRON;O;98;yes;9028438;6459;932020281;1.566236446953648
toimuma;VERB;O;10;no;894727;6459;932020281;1.6121215908327777
suur;ADJ;O;12;no;1643508;6459;932020281;1.0535544429225885
ekraan;NOUN;O;9;no;101023;6459;932020281;12.746928190523947
.;PUNCT;O;176;no;1;6459;932020281;27220.594113357904
aga;CCONJ;O;43;yes;4573369;6459;932020281;1.3566537613988838
ei;AUX;O;67;yes;10371475;6459;932020281;0.9321744513535827
miski;PRON;O;17;yes;1421997;6459;932020281;1.724609356249696
sellepärast;ADV;O;6;yes;114174;6459;932020281;7.5297499884716705
see;DET;O;92;yes;18819336;6459;932020281;0.7054278329025411
film;NOUN;O;59;no;357970;6459;932020281;23.72377128780051
mina;PRON;O;131;yes;11806985;6459;932020281;1.6009563606046302
ameerika;PROPN;O;2;no;128932;6459;932020281;2.2294694444400047
manner;NOUN;O;1;no;17716;6459;932020281;7.787954996101353
tulema;VERB;O;18;yes;3338518;6459;932020281;0.7780606412163055
igav;ADJ;O;1;no;47004;6459;932020281;3.0296620758977957
nagu;SCONJ;O;73;yes;1703742;6459;932020281;6.179879691140494
ikkagi;ADV;O;19;yes;271472;6459;932020281;10.068105983510502
rohkem;ADV;O;14;yes;1094826;6459;932020281;1.8444792526693874
huvi;NOUN;O;9;no;327462;6459;932020281;3.9574816894450975
pakkuma;VERB;O;5;no;862364;6459;932020281;0.8368179807141015
kino;NOUN;O;6;no;49676;6459;932020281;17.126130405248755
sõprus;PROPN;O;2;no;25118;6459;932020281;11.114304788461082
tegevus;NOUN;O;2;no;517417;6459;932020281;0.5585577551428029
kes;PRON;O;20;yes;3572087;6459;932020281;0.8079695217324162
väärtfilm;NOUN;O;1;no;673;6459;932020281;90.48480223834211
kostitama;VERB;O;1;no;6332;6459;932020281;19.993053033549657
endiselt;ADV;O;1;no;126092;6459;932020281;1.1433266117190948
võimalik;ADJ;O;6;no;944251;6459;932020281;0.916985955403861
vaatama;VERB;O;22;no;1204593;6459;932020281;2.6341106658115705
