lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tänane;ADJ;O;5;no;182212;7725;932020281;3.298941413263351
saade;NOUN;O;2;no;136694;7725;932020281;1.760072469672764
kandma;VERB;O;4;no;395681;7725;932020281;1.2191519032603757
nimi;NOUN;O;3;no;538710;7725;932020281;0.6724488278013678
jagatud;ADJ;O;1;no;1;7725;932020281;130.31002360827222
nooti;NOUN;O;2;no;1;7725;932020281;259.62111900460775
.;PUNCT;O;279;no;1;7725;932020281;36078.794543789554
miks;ADV;O;11;yes;593569;7725;932020281;2.233941734612057
just;ADV;O;8;yes;812006;7725;932020281;1.1884436361481796
jagama;VERB;O;9;no;392343;7725;932020281;2.763411951698439
,;PUNCT;O;787;no;1;7725;932020281;101768.831005128
aga;CCONJ;O;84;yes;4573369;7725;932020281;2.2157530601165694
sellepärast;ADV;O;18;yes;114174;7725;932020281;18.875031532782028
et;SCONJ;O;180;yes;12219169;7725;932020281;1.7772283065087806
jutt;NOUN;O;2;no;338783;7725;932020281;0.7130440367542424
tulema;VERB;O;36;yes;3338518;7725;932020281;1.3009110716342713
orkester;NOUN;O;71;no;22826;7725;932020281;360.5970957568769
ant;NOUN;O;1;no;1085;7725;932020281;60.2779733993695
ja;CCONJ;O;303;yes;30008401;7725;932020281;1.2182158126672034
orkestrant;NOUN;O;1;no;1171;7725;932020281;57.81299207742009
vaatama;VERB;O;6;no;1204593;7725;932020281;0.6012577553062212
ju;ADV;O;20;yes;846605;7725;932020281;2.84816999585788
ühine;ADJ;O;2;no;171434;7725;932020281;1.4053336557420937
pult;NOUN;O;1;no;26095;7725;932020281;4.498531232078842
olev;ADJ;O;1;yes;371714;7725;932020281;0.32626645187952336
noot;NOUN;O;3;no;19913;7725;932020281;17.40855317378045
visik;NOUN;O;1;no;1;7725;932020281;130.31002360827222
ehk;CCONJ;O;1;yes;980699;7725;932020281;0.12385702196870568
siis;ADV;O;91;yes;4827992;7725;932020281;2.2738130812182002
noode;NOUN;O;1;no;31;7725;932020281;126.25060680742484
kõnealune;ADJ;O;1;no;67763;7725;932020281;1.769879306342304
olema;AUX;O;473;yes;44175299;7725;932020281;1.29183321823971
aga;ADV;O;4;yes;4573369;7725;932020281;0.1057060994433033
