lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;156408;5433;932020281;1.0962247203272235
,;PUNCT;O;401;no;1;5433;932020281;73730.10126331473
hea;ADJ;O;6;no;1655352;5433;932020281;0.6220068565252048
klassikaraadio;NOUN;O;8;no;3856;5433;932020281;286.8233497909762
kuulaja;NOUN;O;7;no;29760;5433;932020281;39.15571557078928
algama;VERB;O;2;no;404474;5433;932020281;0.8486011602348206
olema;AUX;O;244;yes;44175299;5433;932020281;0.9475376898117858
viies;ADJ;O;2;no;66328;5433;932020281;5.114896155834505
w;NOUN;O;1;yes;22906;5433;932020281;7.2355010061927585
veebruar;NOUN;O;3;no;169013;5433;932020281;3.033781265093641
heligaja;NOUN;O;2;no;1;5433;932020281;368.72512439698806
ning;CCONJ;O;32;yes;5768641;5433;932020281;0.9516246667320623
tänane;ADJ;O;4;no;182212;5433;932020281;3.7518233847767086
saade;NOUN;O;6;no;136694;5433;932020281;7.485648534081318
peatuma;VERB;O;2;no;59203;5433;932020281;5.7209263016634475
pikemalt;ADV;O;1;no;37603;5433;932020281;4.475929128130278
järgmine;ADJ;O;4;yes;666308;5433;932020281;1.0298003674643221
teema;NOUN;O;5;no;644030;5433;932020281;1.3313528401966743
.;PUNCT;O;256;no;1;5433;932020281;47069.95203989851
hetk;NOUN;O;4;no;670517;5433;932020281;1.0233450304011398
ima;VERB;O;1;no;45;5433;932020281;176.53678545166136
barokkmuusikafestiva;NOUN;O;2;no;1;5433;932020281;368.72512439698806
mis;PRON;O;57;yes;9028438;5433;932020281;1.0830398983363783
viimane;ADJ;O;4;no;977416;5433;932020281;0.7023308718659447
kontsert;NOUN;O;62;no;128293;5433;932020281;82.31306880754052
toimuma;VERB;O;6;no;894727;5433;932020281;1.1502368575986615
täna;ADV;O;8;no;620316;5433;932020281;2.210576083996822
õhtu;NOUN;O;9;no;324267;5433;932020281;4.75051866385229
ja;CCONJ;O;162;yes;30008401;5433;932020281;0.9261021533549373
kandma;VERB;O;4;no;395681;5433;932020281;1.7324797294487426
alapealkiri;NOUN;O;3;no;3110;5433;932020281;127.55404049999042
bach;PROPN;O;2;no;5306;5433;932020281;55.15019247765055
poeg;NOUN;O;2;no;149692;5433;932020281;2.2840183028897294
nüüd;ADV;O;9;yes;1119295;5433;932020281;1.3790633392540852
paras;ADJ;O;1;no;58643;5433;932020281;2.895173495791947
käsi;NOUN;O;4;no;695582;5433;932020281;0.9865185740196067
jõudma;VERB;O;4;no;869599;5433;932020281;0.7893159486154528
et;SCONJ;O;101;yes;12219169;5433;932020281;1.4179326288509084
vaatama;VERB;O;5;no;1204593;5433;932020281;0.7122805442229175
tagasi;ADV;O;2;yes;880987;5433;932020281;0.3900902591566995
milline;DET;O;3;yes;639709;5433;932020281;0.8047814646622425
mõte;NOUN;O;19;no;597359;5433;932020281;5.4494282870203685
tekitama;VERB;O;4;no;260670;5433;932020281;2.6266005795146414
barokkmuusikafestival;NOUN;O;10;no;1;5433;932020281;1839.6299091371934
raames;ADP;O;8;no;125969;5433;932020281;10.821946213061047
toimuv;ADJ;O;1;no;129419;5433;932020281;1.3231965454278813
eesti;PROPN;O;23;no;3051164;5433;932020281;1.293057617242817
muusikutas;NOUN;O;1;no;1;5433;932020281;184.86202630446238
kriitik;NOUN;O;1;no;18445;5433;932020281;8.901266408744123
saama;VERB;O;17;yes;7285159;5433;932020281;0.400385886310464
sõna;NOUN;O;11;no;867383;5433;932020281;2.1742800367498365
irene;PROPN;O;3;no;2649;5433;932020281;143.974615659111
lill;PROPN;O;3;no;70463;5433;932020281;7.2214562947839696
roberts;PROPN;O;1;no;3257;5433;932020281;41.17431001972724
staakia;NOUN;O;2;no;1;5433;932020281;368.72512439698806
igor;PROPN;O;5;no;16073;5433;932020281;50.495206905428
karsnek;PROPN;O;5;no;1;5433;932020281;920.314418674565
ka;ADV;O;47;yes;7949676;5433;932020281;1.0142228083385618
väike;ADJ;O;5;no;698525;5433;932020281;1.227626562637303
