lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kaheportaal;NOUN;O;1;no;1;668;932020281;1496.4004430872242
ja;CCONJ;O;17;yes;30008401;668;932020281;0.7904211337098195
kristjan;PROPN;O;2;no;46124;668;932020281;59.32103664622129
port;PROPN;O;2;no;16418;668;932020281;160.8881060831616
tere;PROPN;O;1;yes;156408;668;932020281;8.873597190366988
eeter;NOUN;O;1;no;26126;668;932020281;51.599191197227064
portaal;NOUN;O;1;no;50522;668;932020281;27.134361013444842
tehnolooga;NOUN;O;1;no;1;668;932020281;1496.4004430872242
kommentaar;NOUN;O;1;no;214252;668;932020281;6.488269714798352
esitama;VERB;O;1;no;354189;668;932020281;3.931538495786603
.;PUNCT;O;46;no;1;668;932020281;68789.46861247516
võõras;ADJ;O;1;no;84429;668;932020281;16.356083342276218
inimene;NOUN;O;9;no;2532682;668;932020281;4.956592201616841
mõjutamine;NOUN;O;1;no;6474;668;932020281;188.51851722302442
palju;PRON;O;2;yes;2035102;668;932020281;1.3710045488971156
võimalik;ADJ;O;1;no;944251;668;932020281;1.4771445655918458
meede;NOUN;O;1;no;156898;668;932020281;8.846048168859301
olema;AUX;O;17;yes;44175299;668;932020281;0.5369405782235325
kaks;NUM;O;2;no;1334057;668;932020281;2.0909624432169283
teine;PRON;O;4;yes;2488232;668;932020281;2.2424764865908395
eespool;ADV;O;1;yes;27988;668;932020281;48.27700493747681
see;PRON;O;8;yes;18819336;668;932020281;0.5931292551830759
apelleerima;VERB;O;1;no;1199;668;932020281;655.1659664367909
ahnus;NOUN;O;3;no;4769;668;932020281;734.3688741266731
hirm;NOUN;O;2;no;108496;668;932020281;25.509114542568458
kolmandaks;ADV;O;1;no;3028;668;932020281;352.5668715881424
võima;AUX;O;3;yes;3045930;668;932020281;1.374086459204077
pidama;VERB;O;2;yes;3575612;668;932020281;0.7804774351121279
enesekindlus;NOUN;O;2;no;23073;668;932020281;116.2845051092891
näiteks;ADV;O;3;no;261356;668;932020281;15.962039900434515
ise;PRON;O;1;yes;3519608;668;932020281;0.39657892080611196
suhtes;ADP;O;3;yes;247597;668;932020281;16.84572626728923
veenduma;VERB;O;1;no;70594;668;932020281;19.51977694848265
,;PUNCT;O;30;no;1;668;932020281;44863.044374470555
et;SCONJ;O;4;yes;12219169;668;932020281;0.45677951250027476
kui;SCONJ;O;4;yes;8931430;668;932020281;0.6249065783579232
saama;AUX;O;3;yes;7285159;668;932020281;0.5746087762941279
hõlpsalt;ADV;O;1;no;11428;668;932020281;112.95871124451001
tüssama;VERB;O;1;no;837;668;932020281;789.234570622634
siis;ADV;O;3;yes;4827992;668;932020281;0.8669947647856496
tema;PRON;O;4;yes;9154483;668;932020281;0.6096820050629169
keskmine;ADJ;O;2;no;236992;668;932020281;11.732366913679996
nutikam;ADJ;O;2;no;3123;668;932020281;688.3842028099915
indiviid;NOUN;O;3;no;11816;668;932020281;328.4158444092845
ent;CCONJ;O;1;yes;212986;668;932020281;6.526668300612416
pettur;NOUN;O;2;no;5249;668;932020281;451.6102158886498
mõjutama;VERB;O;1;no;192266;668;932020281;7.226637001078383
ei;AUX;O;7;yes;10371475;668;932020281;0.9416918939355073
laskma;VERB;O;1;no;478673;668;932020281;2.9110870463360685
mis;PRON;O;9;yes;9028438;668;932020281;1.3908048365085255
muu;PRON;O;2;yes;842691;668;932020281;3.3088379956544447
soovima;VERB;O;1;no;580290;668;932020281;2.4021319103202035
paraku;ADV;O;1;no;106945;668;932020281;12.942255526348362
vaatama;VERB;O;1;no;1204593;668;932020281;1.158144325840975
oht;NOUN;O;1;no;149462;668;932020281;9.283427354951503
vales;ADJ;O;1;no;116;668;932020281;1332.1993736281202
suund;NOUN;O;1;no;146341;668;932020281;9.4801611268231
petis;NOUN;O;1;no;3498;668;932020281;315.1615282408154
peagi;ADV;O;1;yes;67573;668;932020281;20.38057876883802
mõte;NOUN;O;1;no;597359;668;932020281;2.333600061792712
erksas;ADJ;O;1;no;1;668;932020281;1496.4004430872242
tasakaal;NOUN;O;1;no;70259;668;932020281;19.61163018013927
kõigutama;VERB;O;1;no;5329;668;932020281;222.99432029227864
kelm;NOUN;O;1;no;4267;668;932020281;268.5452039877831
lihtsalt;ADV;O;2;no;750446;668;932020281;3.7150566401591067
ootama;VERB;O;2;no;587237;668;932020281;4.745934939213435
kuni;SCONJ;O;1;yes;832158;668;932020281;1.6758956750278198
tabama;VERB;O;1;no;97857;668;932020281;14.132865757008533
mõni;DET;O;1;yes;1272983;668;932020281;1.0959694639519981
reaalne;ADJ;O;1;no;71026;668;932020281;19.402589960724857
tõsine;ADJ;O;2;no;98118;668;932020281;28.181840807255117
avalikult;ADV;O;1;no;37480;668;932020281;36.34726712326466
valideeritud;ADJ;O;1;no;1;668;932020281;1496.4004430872242
eriolukord;NOUN;O;1;no;55173;668;932020281;24.884973838438857
viirus;NOUN;O;6;no;111915;668;932020281;74.19222633556103
epideemia;NOUN;O;1;no;9865;668;932020281;129.31085851109057
koos;ADP;O;3;yes;876826;668;932020281;4.769710727098809
üleskutse;NOUN;O;1;no;23256;668;932020281;57.721630198668116
uus;ADJ;O;3;no;1948565;668;932020281;2.1475548829142794
olukord;NOUN;O;4;no;489856;668;932020281;11.373325256700767
oma;PRON;O;3;yes;4547218;668;932020281;0.9205175349234926
käitumine;NOUN;O;2;no;100745;668;932020281;27.453714672204587
muutma;VERB;O;1;no;493755;668;932020281;2.8223339296525114
kuivõrd;ADV;O;1;yes;36095;668;932020281;37.706840877341584
nappima;VERB;O;1;no;13158;668;932020281;99.08942173635232
kogemus;NOUN;O;1;no;331462;668;932020281;4.200352222694823
soovitu;NOUN;O;1;no;5920;668;932020281;203.7606289300133
seast;ADP;O;1;yes;35178;668;932020281;38.66439151883805
õige;ADV;O;1;no;400227;668;932020281;3.4803454274062924
vale;ADJ;O;1;no;122236;668;932020281;11.335507047304073
eristamine;NOUN;O;1;no;5283;668;932020281;224.64479579672775
küberkurjategija;NOUN;O;1;no;1154;668;932020281;669.2993230288573
rumalalt;ADV;O;1;no;767;668;932020281;821.7512042151817
õnnestuma;VERB;O;1;no;177653;668;932020281;7.81796793314981
valvsus;NOUN;O;1;no;2346;668;932020281;425.9192568118728
eemal;ADV;O;1;yes;46678;668;932020281;29.325170492627258
