lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;156408;5229;932020281;1.1387608510084357
õhtu;NOUN;O;3;no;324267;5229;932020281;1.647157255128804
,;PUNCT;O;482;no;1;5229;932020281;92080.44015090949
tänane;ADJ;O;1;no;182212;5229;932020281;0.9783156180473127
keskeprogramm;NOUN;O;1;no;1;5229;932020281;192.03511332126774
külaline;NOUN;O;2;no;111491;5229;932020281;3.1791824273302915
olema;AUX;O;264;yes;44175299;5229;932020281;1.065198605743731
sirje;PROPN;O;2;no;16236;5229;932020281;20.818550109723756
medell;PROPN;O;1;no;206;5229;932020281;157.4424097569102
saaremaa;PROPN;O;15;no;187285;5229;932020281;14.209881460062245
.;PUNCT;O;233;no;1;5229;932020281;44512.43005868607
ütlema;VERB;O;32;no;1762423;5229;932020281;3.235101427817962
esimene;ADJ;O;10;no;1425681;5229;932020281;1.2500505365137469
kord;NOUN;O;4;no;1307042;5229;932020281;0.5458017893773869
minema;VERB;O;20;yes;2265890;5229;932020281;1.5730148598417553
kas;ADV;O;14;yes;2001493;5229;932020281;1.2466388936235722
teadma;VERB;O;9;no;1482710;5229;932020281;1.0818632219542292
kes;PRON;O;16;yes;3572087;5229;932020281;0.79842345251402
sina;PRON;O;63;yes;3764412;5229;932020281;2.9824876483639637
ja;CCONJ;O;281;yes;30008401;5229;932020281;1.6690324457684058
kust;ADV;O;1;yes;188383;5229;932020281;0.9464259894800232
tulema;VERB;O;30;yes;3338518;5229;932020281;1.601506547831867
et;SCONJ;O;140;yes;12219169;5229;932020281;2.042096124616965
natukene;ADV;O;4;no;66090;5229;932020281;10.651641919109466
mõni;DET;O;10;yes;1272983;5229;932020281;1.3998880168681835
inimene;NOUN;O;12;no;2532682;5229;932020281;0.8445720715526306
päris;ADV;O;7;yes;460557;5229;932020281;2.705625510448443
hästi;ADV;O;9;no;574427;5229;932020281;2.7897324621832986
aga;CCONJ;O;68;yes;4573369;5229;932020281;2.6498682867932377
üldiselt;ADV;O;3;no;129368;5229;932020281;4.110927415525014
mina;PRON;O;219;yes;11806985;5229;932020281;3.3058863000760574
mõistma;VERB;O;8;no;264853;5229;932020281;5.36846320258181
aga;ADV;O;4;yes;4573369;5229;932020281;0.15606637113808694
nimi;NOUN;O;1;no;538710;5229;932020281;0.33202131905810095
nii;ADV;O;49;yes;3438422;5229;932020281;2.5396406096192705
väga;ADV;O;37;yes;2228455;5229;932020281;2.95858702837027
ikka;ADV;O;11;yes;1124710;5229;932020281;1.742631290560704
ei;AUX;O;83;yes;10371475;5229;932020281;1.426371401125937
teatama;VERB;O;1;no;302888;5229;932020281;0.5897328794434321
vähemalt;ADV;O;2;yes;456892;5229;932020281;0.7806783276364171
kuressaare;PROPN;O;4;no;132621;5229;932020281;5.345401842851973
linn;NOUN;O;4;no;630723;5229;932020281;1.1301969236481633
tundma;VERB;O;6;no;633313;5229;932020281;1.6876377373495661
teatud;ADJ;O;1;no;159599;5229;932020281;1.1161248154982446
see;PRON;O;115;yes;18819336;5229;932020281;1.0891771060888797
küll;ADV;O;15;yes;1083797;5229;932020281;2.465631044208902
jah;ADV;O;9;yes;416617;5229;932020281;3.8440941262601798
sest;SCONJ;O;20;yes;1381737;5229;932020281;2.5788852358851977
tegemisi-toimetamine;NOUN;O;1;no;34;5229;932020281;185.47504531416362
niivõrd;ADV;O;5;yes;53708;5229;932020281;16.327504844477573
palju;ADV;O;29;yes;2035102;5229;932020281;2.539206313365967
tekkima;VERB;O;3;no;521616;5229;932020281;1.0250807673686726
aeg;NOUN;O;18;no;2446460;5229;932020281;1.3112993037896292
muu;DET;O;1;yes;842691;5229;932020281;0.21238473949323475
elu;NOUN;O;10;no;958923;5229;932020281;1.857924721670658
juba;ADV;O;16;yes;1852141;5229;932020281;1.5394871928136007
väheks;ADV;O;1;no;10089;5229;932020281;16.257356471956218
jääma;VERB;O;7;no;1700286;5229;932020281;0.7339544086523908
tegema;VERB;O;40;yes;3824221;5229;932020281;1.864123444722278
suurem;ADJ;O;4;no;679318;5229;932020281;1.0494590804034174
rõõm;NOUN;O;1;no;143375;5229;932020281;1.2416073386033777
kõik;DET;O;13;yes;3161580;5229;932020281;0.7329807007435252
kaasamine;NOUN;O;1;no;30579;5229;932020281;5.686031546903312
pakkuma;VERB;O;4;no;862364;5229;932020281;0.8269406367657458
saama;VERB;O;22;yes;7285159;5229;932020281;0.5383169084526489
oma;PRON;O;28;yes;4547218;5229;932020281;1.0975165245549943
karjäär;NOUN;O;2;no;72518;5229;932020281;4.866074769447104
tuul;NOUN;O;1;no;114753;5229;932020281;1.5487973720163943
tiib;NOUN;O;1;no;32165;5229;932020281;5.413558497764033
haapsalu;PROPN;O;3;no;82327;5229;932020281;6.433584298839826
soni;NOUN;O;1;no;688;5229;932020281;110.59901995935326
83.;ADJ;O;1;no;1;5229;932020281;192.03511332126774
aasta;NOUN;O;7;no;4056916;5229;932020281;0.3077040982864774
siis;ADV;O;75;yes;4827992;5229;932020281;2.768521434075857
laulma;VERB;O;20;no;85836;5229;932020281;41.09514900732764
sealne;ADJ;O;5;no;64748;5229;932020281;13.583052989684571
lääs;PROPN;O;2;no;83848;5229;932020281;4.215772646905722
kalur;NOUN;O;1;no;12532;5229;932020281;13.307515263157978
varietees;NOUN;O;1;no;1;5229;932020281;192.03511332126774
just;ADV;O;5;yes;812006;5229;932020281;1.0974209270369777
tartu;PROPN;O;2;no;629479;5229;932020281;0.5669527958845618
pärast;ADP;O;5;yes;1109488;5229;932020281;0.803421389695963
muusikakool;NOUN;O;3;no;20465;5229;932020281;25.034042992064418
lõpetamine;NOUN;O;1;no;65909;5229;932020281;2.6805793005497716
võima;AUX;O;19;yes;3045930;5229;932020281;1.1118009495862333
kaasa;ADV;O;2;no;517303;5229;932020281;0.6896741372494544
võtma;VERB;O;7;no;2139597;5229;932020281;0.5833214379407102
see;DET;O;64;yes;18819336;5229;932020281;0.6061726993020121
festival;NOUN;O;3;no;107583;5229;932020281;4.936219190942882
proovima;VERB;O;8;no;314028;5229;932020281;4.5302800650793715
õnn;NOUN;O;1;no;255345;5229;932020281;0.6991366420462461
varietee;NOUN;O;1;no;641;5229;932020281;113.90358888378253
kogemus;NOUN;O;5;no;331462;5229;932020281;2.6839688484353155
seal;ADV;O;27;yes;913842;5229;932020281;5.2618778644621615
enne;ADV;O;2;yes;841805;5229;932020281;0.42411011015699446
kui;SCONJ;O;52;yes;8931430;5229;932020281;1.0377372776710354
vabariik;PROPN;O;1;no;140154;5229;932020281;1.2699532883273568
tuntud;ADJ;O;2;no;150304;5229;932020281;2.3632815108508547
paar;NUM;O;2;no;441826;5229;932020281;0.8072429501738149
äärmiselt;ADV;O;1;no;83662;5229;932020281;2.1180297945139586
meeldiv;ADJ;O;2;no;85359;5229;932020281;4.141952306750616
variat;NOUN;O;1;no;30;5229;932020281;186.24623506547061
kultuurielu;NOUN;O;1;no;5601;5229;932020281;27.425700164128433
haapsalus;PROPN;O;4;no;396;5229;932020281;537.5629957932128
karus;PROPN;O;1;no;1294;5229;932020281;80.4901271215669
vilgas;ADJ;O;1;no;2886;5229;932020281;46.92815705681583
oja;NOUN;O;1;no;25989;5229;932020281;6.655492753345995
pealegi;ADV;O;1;no;52529;5229;932020281;3.3514634485296924
käima;VERB;O;11;no;1068320;5229;932020281;1.8345338323477125
sinna;ADV;O;6;yes;368635;5229;932020281;2.896296942671987
tallinn;PROPN;O;15;no;826987;5229;932020281;3.2304385832945206
üsna;ADV;O;9;yes;309327;5229;932020281;5.173411992451197
mitu;DET;O;2;yes;814408;5229;932020281;0.438361029281468
koolitama;VERB;O;1;no;14441;5229;932020281;11.655006766257976
õpetama;VERB;O;10;no;128636;5229;932020281;13.763723236120724
solist;NOUN;O;1;no;14141;5229;932020281;11.886977662912631
tantsusoline;NOUN;O;1;no;1;5229;932020281;192.03511332126774
kui;CCONJ;O;2;yes;8931430;5229;932020281;0.04001330103876694
lauluseline;ADJ;O;1;no;1;5229;932020281;192.03511332126774
sammas;NOUN;O;1;no;30984;5229;932020281;5.6138783537350925
kork;NOUN;O;1;no;14819;5229;932020281;11.375304722895118
kester;NOUN;O;1;no;77;5229;932020281;177.57091583462045
ääretult;ADV;O;4;no;14954;5229;932020281;44.93854018191936
huvitav;ADJ;O;4;no;295432;5229;932020281;2.4088435568245403
kõik;PRON;O;20;yes;3161580;5229;932020281;1.1275039271476643
meelest;ADP;O;6;yes;91543;5229;932020281;11.57475637961203
hea;ADJ;O;25;no;1655352;5229;932020281;2.690932136942159
tase;NOUN;O;1;no;259264;5229;932020281;0.6886064406341714
mitte;ADV;O;11;yes;1399096;5229;932020281;1.401099819500704
professionaalne;ADJ;O;1;no;56476;5229;932020281;3.12103874190164
no;INTJ;O;7;no;322221;5229;932020281;3.8638551636571097
kuidagi;ADV;O;9;yes;230571;5229;932020281;6.933377086569349
meeldima;VERB;O;16;no;469613;5229;932020281;6.062718887912985
haridusmuusikaharidus;NOUN;O;1;no;1;5229;932020281;192.03511332126774
pidama;VERB;O;2;yes;3575612;5229;932020281;0.09993258533322096
nagu;SCONJ;O;30;yes;1703742;5229;932020281;3.137345328202801
hilisem;ADJ;O;1;no;45518;5229;932020281;3.8573213597963742
mis;PRON;O;33;yes;9028438;5229;932020281;0.6515264039195762
saama;AUX;O;17;yes;7285159;5229;932020281;0.4160012287447374
käsi;NOUN;O;1;no;695582;5229;932020281;0.25724199395238456
ka;ADV;O;25;yes;7949676;5229;932020281;0.5605795036944079
õppima;VERB;O;11;no;353366;5229;932020281;5.536522628480606
laul;NOUN;O;8;no;164453;5229;932020281;8.627486931716579
eriala;NOUN;O;1;no;74300;5229;932020281;2.3816010087678916
õpetaja;NOUN;O;7;no;350694;5229;932020281;3.5509785796463738
leida;PROPN;O;1;no;3168;5229;932020281;43.70043148888416
jürgens;PROPN;O;1;no;2220;5229;932020281;56.84375080734961
lauluklass;NOUN;O;1;no;247;5229;932020281;151.96740741466184
suurepärane;ADJ;O;3;no;188595;5229;932020281;2.82626680260391
pedagoog;NOUN;O;3;no;11335;5229;932020281;43.66618081216395
juur;NOUN;O;1;no;53020;5229;932020281;3.320962856621226
tants;NOUN;O;1;no;51468;5229;932020281;3.419324161174862
tartu;ADJ;O;1;no;629479;5229;932020281;0.28421561430352454
ei;ADV;O;4;yes;10371475;5229;932020281;0.06882631575608611
koguni;ADV;O;1;yes;58682;5229;932020281;3.005545583879728
hoopis;ADV;O;4;yes;292629;5229;932020281;2.4318438464519447
kohtla-järve;PROPN;O;1;no;19275;5229;932020281;8.866851861446701
sündima;VERB;O;1;no;211876;5229;932020281;0.8419450317534534
tabel;NOUN;O;1;no;82359;5229;932020281;2.1511641325607367
üles;ADV;O;1;yes;452987;5229;932020281;0.394723832638603
kasvama;VERB;O;3;no;318848;5229;932020281;1.675070022029311
kukrus;PROPN;O;1;no;1104;5229;932020281;88.00140993923434
asula;NOUN;O;1;no;24287;5229;932020281;7.104663599000501
kaevuriasula;NOUN;O;1;no;1;5229;932020281;192.03511332126774
iseloomustus;NOUN;O;1;no;5177;5229;932020281;29.329196360688275
kirjas;ADV;O;1;no;13780;5229;932020281;12.17865744953265
pärit;ADV;O;2;no;120641;5229;932020281;2.939906318676944
tavaline;ADJ;O;2;no;199335;5229;932020281;1.7846837187833327
töölisperekond;NOUN;O;1;no;131;5229;932020281;168.55055222871715
samas;ADV;O;3;yes;389430;5229;932020281;1.3721978517045297
tuletama;VERB;O;1;no;77093;5229;932020281;2.2963487192646936
meel;NOUN;O;11;no;391428;5229;932020281;4.999436499944095
tüüpiline;ADJ;O;2;no;27643;5229;932020281;12.507892802525923
eestlanna;NOUN;O;1;no;15228;5229;932020281;11.087402879285786
valge;ADJ;O;2;no;242511;5229;932020281;1.4681599418714046
linalakk;NOUN;O;2;no;314;5229;932020281;286.84387883149725
neiu;NOUN;O;2;no;39435;5229;932020281;8.854091484007302
täitsa;ADV;O;1;no;121875;5229;932020281;1.4589773042526677
täiesti;ADV;O;2;yes;326178;5229;932020281;1.092639382302384
abi;NOUN;O;3;no;356681;5229;932020281;1.4978591249158932
tema;PRON;O;89;yes;9154483;5229;932020281;1.732783113610404
nüüd;ADV;O;25;yes;1119295;5229;932020281;3.9786113148385867
ringi;ADV;O;2;yes;165164;5229;932020281;2.151847406699348
reisima;VERB;O;2;no;44647;5229;932020281;7.841618540750928
koht;NOUN;O;3;no;1152627;5229;932020281;0.46434895501588314
elama;VERB;O;8;no;568404;5229;932020281;2.5061774599677933
kutsuma;VERB;O;4;no;330462;5229;932020281;2.1542167843679536
haapsalu;ADJ;O;1;no;82327;5229;932020281;2.151990916878035
daam;NOUN;O;1;no;19424;5229;932020281;8.801949149172009
kuidas;ADV;O;19;yes;1325101;5229;932020281;2.554615183480724
hiljem;ADV;O;3;no;361790;5229;932020281;1.4767615299497345
tegutsema;VERB;O;1;no;184743;5229;932020281;0.964979861705235
koos;ADP;O;1;yes;876826;5229;932020281;0.20412534121364892
ansambel;NOUN;O;3;no;47362;5229;932020281;11.091516558362962
pall;NOUN;O;1;no;86701;5229;932020281;2.044579255837004
paar-kolm;NUM;O;2;no;4302;5229;932020281;68.28656965701813
jällegi;ADV;O;3;no;51621;5229;932020281;10.192638268029066
mälestus;NOUN;O;4;no;65744;5229;932020281;10.706916185457093
muusik;NOUN;O;2;no;52668;5229;932020281;6.668155881863484
välja;ADV;O;7;yes;1818512;5229;932020281;0.6862626451520574
sealt;ADV;O;3;yes;263206;5229;932020281;2.0279319313697415
antti;PROPN;O;1;no;4348;5229;932020281;33.934084692368266
kammiste;PROPN;O;1;no;472;5229;932020281;127.61400801508513
hulgas;ADP;O;3;yes;147365;5229;932020281;3.6120343119615392
vaatama;VERB;O;3;no;1204593;5229;932020281;0.44433248303031553
televiisor;NOUN;O;1;no;18076;5229;932020281;9.42616078603268
osa;NOUN;O;1;no;1001433;5229;932020281;0.17874990823467418
üks;DET;O;13;yes;3227082;5229;932020281;0.7181072517564843
konkurss;NOUN;O;1;no;92451;5229;932020281;1.918685590311016
suurepäraselt;ADV;O;1;no;47606;5229;932020281;3.6913877895224427
vend;NOUN;O;2;no;119545;5229;932020281;2.9666511478381783
mihhail;PROPN;O;2;no;16267;5229;932020281;20.781026166914383
sergei;PROPN;O;1;no;20912;5229;932020281;8.202366280932317
tartšvirid;PROPN;O;1;no;1;5229;932020281;192.03511332126774
muusika;NOUN;O;22;no;217699;5229;932020281;17.939933627447527
rohkem;ADV;O;13;yes;1094826;5229;932020281;2.1154855669146166
iseenese;PRON;O;5;yes;109997;5229;932020281;8.042396782919988
jaoks;ADP;O;9;yes;839975;5229;932020281;1.908769575679747
väärima;VERB;O;1;no;43922;5229;932020281;3.9945729339399474
enam;ADJ;O;1;yes;917897;5229;932020281;0.1950010844651824
tähelepanu;NOUN;O;2;no;236366;5229;932020281;1.5061789815250708
ise;PRON;O;16;yes;3519608;5229;932020281;0.8103251676267881
soovima;VERB;O;3;no;580290;5229;932020281;0.9215995040202688
sellepärast;ADV;O;5;yes;114174;5229;932020281;7.750552001211364
enesekeskne;ADJ;O;1;no;2047;5229;932020281;60.14482564473554
sellegipoolest;ADV;O;2;no;26106;5229;932020281;13.2189149497721
koos;ADV;O;1;yes;876826;5229;932020281;0.20412534121364892
musitseerima;VERB;O;3;no;3469;5229;932020281;121.71130588267069
absoluutselt;ADV;O;2;no;42577;5229;932020281;8.214694061057296
fancyt;NOUN;O;1;no;11;5229;932020281;189.99872961679824
isegi;ADV;O;4;yes;696839;5229;932020281;1.0231072084951467
pluus;NOUN;O;1;no;16302;5229;932020281;10.396451464688635
sõna;NOUN;O;1;no;867383;5229;932020281;0.20634522173173173
jaa;INTJ;O;2;no;28548;5229;932020281;12.123916031872833
kantrimuusika;NOUN;O;3;no;412;5229;932020281;398.54601391735116
kontsert;NOUN;O;1;no;128293;5229;932020281;1.3865167519669557
edukalt;ADV;O;1;no;61391;5229;932020281;2.874903279478887
ainult;ADV;O;5;yes;949084;5229;932020281;0.9390738438037084
