lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;1;yes;156408;6406;932020281;0.9306201333330352
,;PUNCT;O;605;no;1;6406;932020281;94342.48631842404
mina;PRON;O;113;yes;11806985;6406;932020281;1.3924134158483652
olema;AUX;O;318;yes;44175299;6406;932020281;1.047335047147537
alles;ADV;O;4;yes;354356;6406;932020281;1.6406382103907906
andrus;PROPN;O;1;no;32609;6406;932020281;4.365513911795684
russak;PROPN;O;1;no;523;6406;932020281;100.63350495148644
sina;PRON;O;37;yes;3764412;6406;932020281;1.4299164950207341
kuulma;VERB;O;3;no;283532;6406;932020281;1.537654326067315
saade;NOUN;O;2;no;136694;6406;932020281;2.1210782701412887
kunst;NOUN;O;15;no;105064;6406;932020281;20.59802405850574
r;NOUN;O;1;yes;56439;6406;932020281;2.5522256696037697
rääkima;VERB;O;15;no;1111753;6406;932020281;1.9621982286618032
kõigepealt;ADV;O;2;yes;78956;6406;932020281;3.654059269428166
kelly;PROPN;O;1;no;13444;6406;932020281;10.185279916865936
kaetsija;NOUN;O;1;no;1;6406;932020281;156.93527100567567
daniela;PROPN;O;1;no;681;6406;932020281;90.77616219540062
moska;PROPN;O;1;no;34;6406;932020281;151.57424076123166
näitus;NOUN;O;46;no;139245;6406;932020281;47.750718655263725
salajane;ADJ;O;4;no;17637;6406;932020281;31.390945399716898
aed;NOUN;O;3;no;129309;6406;932020281;3.3584452152774675
süür;ADJ;O;1;no;16;6406;932020281;154.45217110553216
soomlane;NOUN;O;2;no;44593;6406;932020281;6.412200570636213
kirjutama;VERB;O;4;no;789980;6406;932020281;0.736996134614329
london;PROPN;O;2;no;66174;6406;932020281;4.350065162584297
tallinn;PROPN;O;9;no;826987;6406;932020281;1.5827127068297067
linnagalerii;NOUN;O;4;no;1865;6406;932020281;208.4000268881521
ning;CCONJ;O;1;yes;5768641;6406;932020281;0.025378618164259802
veel;ADV;O;16;yes;1878717;6406;932020281;1.2389548905663679
rühmitus;NOUN;O;2;no;12212;6406;932020281;22.20900111102418
infotankist;PROPN;O;6;no;1;6406;932020281;936.6169849743707
väljapanek;NOUN;O;1;no;21842;6406;932020281;6.4294221593666405
eesti;PROPN;O;13;no;3051164;6406;932020281;0.6200083557451854
tervishoid;NOUN;O;3;no;25485;6406;932020281;16.557784592767945
muuseum;NOUN;O;4;no;119368;6406;932020281;4.845378250191109
ja;CCONJ;O;178;yes;30008401;6406;932020281;0.8630137540514469
seejärel;ADV;O;1;yes;213761;6406;932020281;0.682014675935345
ka;ADV;O;75;yes;7949676;6406;932020281;1.372576131323326
kokkuvõtlikult;ADV;O;2;no;3346;6406;932020281;68.23613303577355
elken;PROPN;O;5;no;937;6406;932020281;389.7180140543555
kunstihoone;NOUN;O;6;no;3864;6406;932020281;182.2099556109363
.;PUNCT;O;188;no;1;6406;932020281;29317.031373434867
tee;NOUN;O;1;yes;665143;6406;932020281;0.21983077910766602
näitama;VERB;O;8;no;578982;6406;932020281;2.008687740794355
täis;NOUN;O;1;no;306210;6406;932020281;0.4767299196592038
seatud;ADJ;O;1;no;264;6406;932020281;122.42584258696753
üks;DET;O;23;yes;3227082;6406;932020281;1.0369356259904767
mäng;NOUN;O;10;no;733219;6406;932020281;1.9830384808823573
mis;PRON;O;78;yes;9028438;6406;932020281;1.2569304484995383
see;PRON;O;134;yes;18819336;6406;932020281;1.0359485438281488
kuidas;ADV;O;11;yes;1325101;6406;932020281;1.2076181134829154
seal;ADV;O;24;yes;913842;6406;932020281;3.8181391597946166
siis;ADV;O;117;yes;4827992;6406;932020281;3.525313109556653
avalduma;VERB;O;1;no;19947;6406;932020281;7.012962710025861
?;PUNCT;O;20;no;1;6406;932020281;3119.7257840867164
arvutiajastu;NOUN;O;1;no;182;6406;932020281;131.43727555937258
laps;NOUN;O;6;no;1520720;6406;932020281;0.574298611550348
võib-olla;ADV;O;34;yes;138681;6406;932020281;35.43832948355917
tundmatu;ADJ;O;1;no;34491;6406;932020281;4.1335772469707965
nagu;SCONJ;O;66;yes;1703742;6406;932020281;5.633563221206791
rohkem;ADV;O;12;yes;1094826;6406;932020281;1.5941779411218515
siduma;VERB;O;6;no;61677;6406;932020281;13.957775390639004
õu;NOUN;O;1;no;84345;6406;932020281;1.7170369012664761
olemine;NOUN;O;1;no;77946;6406;932020281;1.856331968410178
loodus;NOUN;O;2;no;176459;6406;932020281;1.6456050625428411
aga;CCONJ;O;64;yes;4573369;6406;932020281;2.0358094674509735
real;PROPN;O;1;no;23881;6406;932020281;5.901086969434646
vanem;NOUN;O;2;no;336166;6406;932020281;0.8659664057970937
vanavanem;NOUN;O;1;no;14209;6406;932020281;9.670668682497531
ajal;ADP;O;1;no;317627;6406;932020281;0.45964415172851386
isegi;ADV;O;7;yes;696839;6406;932020281;1.4609010452614866
selline;DET;O;48;yes;1661084;6406;932020281;4.202448660472835
üks;PRON;O;8;yes;3227082;6406;932020281;0.36086156253801255
kus;ADV;O;6;yes;1609423;6406;932020281;0.5426645873142132
peitma;VERB;O;4;no;32849;6406;932020281;17.25522488422163
maa;NOUN;O;7;no;416323;6406;932020281;2.4430488869737026
sisse;ADP;O;3;yes;548285;6406;932020281;0.7964198399601421
muld;NOUN;O;6;no;60250;6406;932020281;14.283324390017626
alla;ADP;O;3;yes;636821;6406;932020281;0.6858569344020579
saladus;NOUN;O;6;no;47352;6406;932020281;18.098796194359924
omakorda;ADV;O;2;yes;92329;6406;932020281;3.1300918662963104
khatiklaas;NOUN;O;1;no;1;6406;932020281;156.93527100567567
