lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
leppima;VERB;O;1;no;119297;3574;932020281;2.1767618021668422
nii;ADV;O;17;yes;3438422;3574;932020281;1.2892411220160815
kokku;ADV;O;3;yes;904646;3574;932020281;0.8649346146606159
,;PUNCT;O;216;no;1;3574;932020281;60372.70955449215
et;SCONJ;O;31;yes;12219169;3574;932020281;0.661618711891173
mina;PRON;O;45;yes;11806985;3574;932020281;0.9939042031004859
täna;ADV;O;1;no;620316;3574;932020281;0.421264825506
ja;CCONJ;O;83;yes;30008401;3574;932020281;0.7212922475710545
pealegi;ADV;O;1;no;52529;3574;932020281;4.8953412689101805
hiline;ADJ;O;1;no;15761;3574;932020281;15.677806319896568
aeg;NOUN;O;8;no;2446460;3574;932020281;0.8528079488754516
väga;ADV;O;13;yes;2228455;3574;932020281;1.5210660737477895
tõsiteaduslik;ADJ;O;1;no;210;3574;932020281;229.16400278851387
jutt;NOUN;O;2;no;338783;3574;932020281;1.5380181217953321
ei;AUX;O;24;yes;10371475;3574;932020281;0.6034859655939709
ajama;VERB;O;3;no;269064;3574;932020281;2.901027115887418
.;PUNCT;O;297;no;1;3574;932020281;83012.10103934722
olema;AUX;O;147;yes;44175299;3574;932020281;0.867780821630962
maailm;NOUN;O;6;no;671149;3574;932020281;2.3294803520833787
kolm;NUM;O;6;no;673341;3574;932020281;2.3219074242363793
ilus;ADJ;O;8;no;318744;3574;932020281;6.52897069688038
eestikeelne;ADJ;O;1;no;47115;3574;932020281;5.4469546150631025
häälik;NOUN;O;3;no;3385;3574;932020281;181.43666812596805
ahhaa;PROPN;O;1;no;5599;3574;932020281;40.07183067873609
jääma;VERB;O;5;no;1700286;3574;932020281;0.7669925886151806
tema;PRON;O;77;yes;9154483;3574;932020281;2.1933283970581465
saama;VERB;O;12;yes;7285159;3574;932020281;0.42962228093381094
koos;ADV;O;3;yes;876826;3574;932020281;0.8923481847151
sõnaahi;NOUN;O;1;no;1;3574;932020281;280.49758851878954
ainult;ADV;O;6;yes;949084;3574;932020281;1.6479717166134318
aga;CCONJ;O;22;yes;4573369;3574;932020281;1.2544094067202918
sõna;NOUN;O;34;no;867383;3574;932020281;10.212170750063237
mis;PRON;O;27;yes;9028438;3574;932020281;0.7798922633679688
siis;ADV;O;27;yes;4827992;3574;932020281;1.4582825889014617
tulema;VERB;O;19;yes;3338518;3574;932020281;1.4839906101837221
üks;DET;O;28;yes;3227082;3574;932020281;2.2622930676883337
mees;NOUN;O;12;no;1081890;3574;932020281;2.890841693829014
hakkama;VERB;O;3;yes;1534212;3574;932020281;0.5102229925460007
ära;ADV;O;17;yes;1434107;3574;932020281;3.0899206038657607
seletama;VERB;O;1;no;79357;3574;932020281;3.2595981112196455
see;DET;O;31;yes;18819336;3574;932020281;0.42959258005814577
tähendama;VERB;O;2;no;444609;3574;932020281;1.1727042711100246
karl;PROPN;O;1;no;53185;3574;932020281;4.836000531823579
august;PROPN;O;1;no;191189;3574;932020281;1.3622139757369665
hermann;PROPN;O;1;no;7025;3574;932020281;32.89044511857559
oma;PRON;O;19;yes;4547218;3574;932020281;1.0896106001729169
1900.;ADJ;O;1;no;1;3574;932020281;280.49758851878954
aasta;NOUN;O;13;no;4056916;3574;932020281;0.8356756943224007
ilmunud;ADJ;O;1;no;67338;3574;932020281;3.8334533633126666
entsüklopeedia;NOUN;O;1;no;3533;3574;932020281;58.61338188614229
tegema;VERB;O;18;yes;3824221;3574;932020281;1.2273847686102048
see;PRON;O;36;yes;18819336;3574;932020281;0.4988737184291842
niimoodi;ADV;O;1;yes;68305;3574;932020281;3.779913372895999
ahi;NOUN;O;7;no;70629;3574;932020281;25.5219593454606
