lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
ei;ADV;O;4;yes;10371475;7200;932020281;0.050009709825959696
kool;NOUN;O;6;no;592567;7200;932020281;1.3102221928063633
.;PUNCT;O;252;no;1;7200;932020281;34963.486345996156
peeter;PROPN;O;6;no;68989;7200;932020281;11.121342117948263
tulviste;PROPN;O;3;no;1015;7200;932020281;199.93310179135213
ja;CCONJ;O;265;yes;30008401;7200;932020281;1.1431262477025816
ingo;PROPN;O;6;no;687;7200;932020281;480.3000906824342
normet;PROPN;O;4;no;2487;7200;932020281;151.71628789791316
kõnelema;VERB;O;2;no;55963;7200;932020281;4.566771248129226
teema;NOUN;O;4;no;644030;7200;932020281;0.8042660636900778
fantaasia;NOUN;O;4;no;21911;7200;932020281;22.70807708000213
reaalsus;NOUN;O;2;no;52756;7200;932020281;4.8395627445579645
,;PUNCT;O;761;no;1;7200;932020281;105582.16132874285
vaino;PROPN;O;6;no;5981;7200;932020281;112.4856511586155
vahing;NOUN;O;15;no;561;7200;932020281;1301.1483927933327
looming;NOUN;O;12;no;73554;7200;932020281;20.86699154307581
tere;INTJ;O;1;yes;156408;7200;932020281;0.8286466551748899
õhtu;NOUN;O;4;no;324267;7200;932020281;1.5950880320389043
siia;ADV;O;2;yes;220360;7200;932020281;1.174134261375843
karepa;PROPN;O;1;no;794;7200;932020281;75.53751422634645
kogunenud;ADJ;O;1;no;27047;7200;932020281;4.6598944574030705
mina;PRON;O;146;yes;11806985;7200;932020281;1.6006406659462804
nimi;NOUN;O;6;no;538710;7200;932020281;1.4409841312507197
olema;AUX;O;389;yes;44175299;7200;932020281;1.1398871176541283
teater;NOUN;O;5;no;122748;7200;932020281;5.240687421124017
lavastaja;NOUN;O;1;no;32576;7200;932020281;3.8909873050580894
pedagoog;NOUN;O;1;no;11335;7200;932020281;10.628439388246576
kõrval;ADP;O;1;yes;166213;7200;932020281;0.7800368883967326
istuma;VERB;O;3;no;226540;7200;932020281;1.7113041135789955
väga-väga;ADV;O;1;no;12345;7200;932020281;9.819920341432217
